"x"
"AAGAB"
"AAMP"
"AARS"
"AARS2"
"AARSD1"
"AASDH"
"AASDHPPT"
"AATF"
"AATK"
"ABCA2"
"ABCA3"
"ABCB10"
"ABCB7"
"ABCC4"
"ABCC5"
"ABCD3"
"ABCE1"
"ABCF1"
"ABCF2"
"ABCG1"
"ABHD10"
"ABHD13"
"ABHD15"
"ABHD2"
"ABHD5"
"ABHD8"
"ABI1"
"ABI2"
"ABL1"
"ABL2"
"ABLIM1"
"ABR"
"ABT1"
"ABTB2"
"AC002086.1"
"AC003682.1"
"AC004223.1"
"AC005726.6"
"AC008810.1"
"AC009113.1"
"AC011498.1"
"AC012100.1"
"AC013461.1"
"AC022415.5"
"AC024270.1"
"AC026703.1"
"AC051642.1"
"AC069214.1"
"AC087465.1"
"AC091153.1"
"AC091167.2"
"AC092329.1"
"AC093799.1"
"AC103810.2"
"AC110285.1"
"AC110491.1"
"AC113191.1"
"AC114772.1"
"AC135178.1"
"ACAA2"
"ACACA"
"ACAP2"
"ACAT1"
"ACAT2"
"ACBD5"
"ACBD6"
"ACER3"
"ACIN1"
"ACLY"
"ACO1"
"ACO2"
"ACOT9"
"ACOX1"
"ACP1"
"ACP2"
"ACSF3"
"ACSL1"
"ACSL3"
"ACSL4"
"ACTA1"
"ACTB"
"ACTG1"
"ACTL6A"
"ACTN1"
"ACTN4"
"ACTR1A"
"ACTR2"
"ACTR3"
"ACTR3B"
"ACTR8"
"ACVR1B"
"ACVR2A"
"ACVR2B"
"AD000671.1"
"ADAM10"
"ADAM15"
"ADAM17"
"ADAM22"
"ADAM9"
"ADAMTS1"
"ADAMTS3"
"ADAMTSL2"
"ADAP2"
"ADAR"
"ADARB1"
"ADAT1"
"ADAT2"
"ADCK2"
"ADCK3"
"ADCY1"
"ADCY3"
"ADCY6"
"ADCY9"
"ADD1"
"ADD2"
"ADD3"
"ADH5"
"ADIPOR1"
"ADIPOR2"
"ADK"
"ADNP"
"ADNP2"
"ADO"
"ADORA2B"
"ADPGK"
"ADPRHL2"
"ADRBK1"
"ADRBK2"
"ADRM1"
"ADSL"
"ADSS"
"AEBP2"
"AEN"
"AES"
"AFF1"
"AFF2"
"AFF3"
"AFF4"
"AFG3L2"
"AFTPH"
"AGAP1"
"AGAP3"
"AGAP6"
"AGBL5"
"AGFG1"
"AGGF1"
"AGK"
"AGL"
"AGPAT3"
"AGPAT5"
"AGPAT6"
"AGPS"
"AGRN"
"AGTPBP1"
"AHCTF1"
"AHCY"
"AHCYL1"
"AHCYL2"
"AHDC1"
"AHI1"
"AHNAK"
"AHNAK2"
"AHR"
"AHRR"
"AHSA1"
"AIDA"
"AIF1L"
"AIFM1"
"AIG1"
"AIMP1"
"AK2"
"AK3"
"AK4"
"AKAP1"
"AKAP10"
"AKAP11"
"AKAP12"
"AKAP13"
"AKAP2"
"AKAP8"
"AKAP8L"
"AKAP9"
"AKIRIN1"
"AKIRIN2"
"AKNAD1"
"AKR1A1"
"AKR1D1"
"AKT1"
"AKT2"
"AKT3"
"AL021546.1"
"AL033532.1"
"AL050321.1"
"AL109749.1"
"AL121758.1"
"AL136219.1"
"AL139022.1"
"AL162407.1"
"AL360181.1"
"ALAS1"
"ALCAM"
"ALDH18A1"
"ALDH1A2"
"ALDH1B1"
"ALDH3A2"
"ALDH5A1"
"ALDOA"
"ALG10"
"ALG10B"
"ALG11"
"ALG13"
"ALG2"
"ALG9"
"ALKBH1"
"ALKBH2"
"ALKBH5"
"ALKBH8"
"ALMS1"
"ALPL"
"ALS2"
"ALX1"
"AMBRA1"
"AMD1"
"AMFR"
"AMIGO2"
"AMIGO3"
"AMMECR1"
"AMMECR1L"
"AMOT"
"AMOTL1"
"AMPD2"
"AMZ2"
"ANAPC1"
"ANAPC16"
"ANAPC5"
"ANAPC7"
"ANGEL1"
"ANGEL2"
"ANK2"
"ANK3"
"ANKAR"
"ANKFY1"
"ANKH"
"ANKHD1"
"ANKHD1-EIF4EBP3"
"ANKIB1"
"ANKRA2"
"ANKRD10"
"ANKRD11"
"ANKRD12"
"ANKRD13A"
"ANKRD13B"
"ANKRD13C"
"ANKRD17"
"ANKRD18A"
"ANKRD18B"
"ANKRD27"
"ANKRD28"
"ANKRD32"
"ANKRD40"
"ANKRD50"
"ANKRD52"
"ANKRD54"
"ANKRD57"
"ANKRD6"
"ANKS1A"
"ANKS1B"
"ANKS6"
"ANLN"
"ANO4"
"ANO5"
"ANO6"
"ANP32A"
"ANP32B"
"ANP32E"
"ANUBL1"
"ANXA11"
"ANXA2"
"ANXA5"
"ANXA6"
"ANXA7"
"AOC2"
"AP1AR"
"AP1B1"
"AP1G1"
"AP1M1"
"AP1S2"
"AP2A1"
"AP2A2"
"AP2B1"
"AP2M1"
"AP2S1"
"AP3B1"
"AP3D1"
"AP3M1"
"AP3M2"
"AP3S1"
"AP4E1"
"APAF1"
"APBA2"
"APBB2"
"APC"
"APEX1"
"APH1A"
"APH1B"
"API5"
"APLP2"
"APOA1BP"
"APOBEC3G"
"APOLD1"
"APP"
"APPBP2"
"APPL1"
"APTX"
"AQR"
"ARAF"
"ARAP1"
"ARAP2"
"ARAP3"
"ARCN1"
"ARF1"
"ARF3"
"ARF6"
"ARFGAP3"
"ARFGEF1"
"ARFGEF2"
"ARFIP1"
"ARFIP2"
"ARGLU1"
"ARHGAP11A"
"ARHGAP12"
"ARHGAP17"
"ARHGAP18"
"ARHGAP19"
"ARHGAP20"
"ARHGAP21"
"ARHGAP22"
"ARHGAP23"
"ARHGAP28"
"ARHGAP29"
"ARHGAP31"
"ARHGAP32"
"ARHGAP35"
"ARHGAP4"
"ARHGAP44"
"ARHGAP5"
"ARHGDIA"
"ARHGEF11"
"ARHGEF12"
"ARHGEF18"
"ARHGEF2"
"ARHGEF26"
"ARHGEF7"
"ARID1A"
"ARID1B"
"ARID2"
"ARID3A"
"ARID4B"
"ARID5B"
"ARIH1"
"ARIH2"
"ARL1"
"ARL10"
"ARL13B"
"ARL4C"
"ARL5A"
"ARL5B"
"ARL6IP1"
"ARL6IP5"
"ARL6IP6"
"ARL8B"
"ARMC1"
"ARMC10"
"ARMC4"
"ARMC8"
"ARMCX2"
"ARMCX3"
"ARNT"
"ARNTL2"
"ARPC1A"
"ARPC2"
"ARPC5"
"ARPC5L"
"ARPP19"
"ARRB1"
"ARRB2"
"ARRDC3"
"ARRDC4"
"ARSB"
"ARSJ"
"ASAH1"
"ASAP1"
"ASAP2"
"ASB1"
"ASB11"
"ASB13"
"ASB3"
"ASB6"
"ASB7"
"ASCC1"
"ASCC2"
"ASCC3"
"ASF1B"
"ASH1L"
"ASH2L"
"ASNS"
"ASNSD1"
"ASPM"
"ASRGL1"
"ASTE1"
"ASXL1"
"ASXL2"
"ASXL3"
"ATAD1"
"ATAD2"
"ATAD2B"
"ATAD3B"
"ATAD5"
"ATE1"
"ATF1"
"ATF2"
"ATF3"
"ATF4"
"ATF6"
"ATF7IP"
"ATG10"
"ATG12"
"ATG13"
"ATG14"
"ATG16L1"
"ATG2A"
"ATG2B"
"ATG4C"
"ATG4D"
"ATG5"
"ATG9A"
"ATIC"
"ATL2"
"ATM"
"ATMIN"
"ATN1"
"ATP11A"
"ATP11B"
"ATP11C"
"ATP13A2"
"ATP13A3"
"ATP1A1"
"ATP1B1"
"ATP2A2"
"ATP2B1"
"ATP2B4"
"ATP2C1"
"ATP5A1"
"ATP5B"
"ATP5C1"
"ATP5F1"
"ATP5G2"
"ATP5G3"
"ATP5S"
"ATP6V0A1"
"ATP6V0A2"
"ATP6V1A"
"ATP6V1B2"
"ATP6V1C1"
"ATP6V1D"
"ATP6V1G1"
"ATP6V1G2-DDX39B"
"ATP8A1"
"ATP8A2"
"ATP8B2"
"ATP9A"
"ATPAF1"
"ATR"
"ATRN"
"ATRNL1"
"ATRX"
"ATXN1"
"ATXN10"
"ATXN1L"
"ATXN2L"
"ATXN7"
"ATXN7L3"
"AUP1"
"AURKA"
"AURKAIP1"
"AURKB"
"AUTS2"
"AVL9"
"AXIN1"
"AXIN2"
"AZIN1"
"B3GALNT2"
"B3GALT1"
"B3GALT6"
"B3GALTL"
"B3GAT2"
"B3GNT1"
"B3GNT2"
"B3GNT5"
"B4GALNT4"
"B4GALT1"
"B4GALT2"
"B4GALT3"
"B4GALT5"
"B4GALT6"
"BACE1"
"BACE2"
"BACH1"
"BACH2"
"BAG2"
"BAG3"
"BAG4"
"BAG5"
"BAG6"
"BAHD1"
"BAMBI"
"BANK1"
"BAP1"
"BARD1"
"BAZ1A"
"BAZ1B"
"BAZ2A"
"BAZ2B"
"BBS10"
"BBS12"
"BBS2"
"BBS7"
"BBX"
"BCAP29"
"BCAP31"
"BCAR1"
"BCAS2"
"BCAT1"
"BCCIP"
"BCKDK"
"BCL10"
"BCL11A"
"BCL2"
"BCL2L11"
"BCL2L13"
"BCL2L2"
"BCL7A"
"BCL9"
"BCLAF1"
"BCOR"
"BCORL1"
"BCR"
"BDP1"
"BEAN1"
"BECN1"
"BEND3"
"BEND4"
"BEND7"
"BFAR"
"BHLHB9"
"BHLHE40"
"BHLHE41"
"BICC1"
"BICD1"
"BICD2"
"BID"
"BIRC2"
"BIRC5"
"BIRC6"
"BIVM"
"BLM"
"BLMH"
"BLOC1S2"
"BLVRA"
"BLZF1"
"BMF"
"BMI1"
"BMP2"
"BMP2K"
"BMP7"
"BMPR1A"
"BMPR2"
"BMS1"
"BNIP2"
"BNIP3L"
"BOD1"
"BOD1L"
"BOLA1"
"BORA"
"BPGM"
"BPTF"
"BRAP"
"BRAT1"
"BRCA1"
"BRCA2"
"BRCC3"
"BRD1"
"BRD2"
"BRD3"
"BRD4"
"BRD7"
"BRD8"
"BRF1"
"BRF2"
"BRI3BP"
"BRIP1"
"BRIX1"
"BROX"
"BRPF1"
"BRPF3"
"BRSK2"
"BRWD1"
"BRWD3"
"BSDC1"
"BSN"
"BTAF1"
"BTBD1"
"BTBD11"
"BTBD2"
"BTBD3"
"BTBD6"
"BTBD7"
"BTF3"
"BTF3L4"
"BTG1"
"BTG3"
"BTN2A1"
"BTRC"
"BUB1"
"BUB1B"
"BUB3"
"BUD13"
"BVES"
"BYSL"
"BZRAP1"
"BZW1"
"C10orf118"
"C10orf12"
"C10orf122"
"C10orf137"
"C10orf18"
"C10orf2"
"C10orf26"
"C10orf28"
"C10orf32"
"C10orf46"
"C10orf47"
"C10orf58"
"C10orf88"
"C11orf30"
"C11orf41"
"C11orf46"
"C11orf57"
"C11orf58"
"C11orf63"
"C11orf82"
"C11orf84"
"C12orf11"
"C12orf23"
"C12orf29"
"C12orf35"
"C12orf41"
"C12orf43"
"C12orf45"
"C12orf48"
"C12orf49"
"C12orf5"
"C12orf51"
"C12orf52"
"C12orf66"
"C12orf76"
"C13orf26"
"C14orf102"
"C14orf118"
"C14orf132"
"C14orf135"
"C14orf166"
"C14orf37"
"C14orf43"
"C15orf17"
"C15orf38"
"C15orf39"
"C15orf41"
"C15orf44"
"C15orf61"
"C16orf53"
"C16orf72"
"C16orf80"
"C16orf87"
"C16orf88"
"C17orf39"
"C17orf48"
"C17orf51"
"C17orf75"
"C17orf79"
"C17orf80"
"C17orf84"
"C17orf85"
"C18orf19"
"C18orf25"
"C18orf32"
"C18orf54"
"C18orf55"
"C19orf12"
"C19orf2"
"C19orf29"
"C19orf42"
"C19orf43"
"C19orf44"
"C19orf47"
"C19orf48"
"C19orf50"
"C19orf52"
"C19orf54"
"C19orf55"
"C19orf6"
"C19orf68"
"C19orf70"
"C1GALT1"
"C1GALT1C1"
"C1orf109"
"C1orf114"
"C1orf115"
"C1orf124"
"C1orf135"
"C1orf144"
"C1orf174"
"C1orf183"
"C1orf198"
"C1orf201"
"C1orf21"
"C1orf212"
"C1orf27"
"C1orf31"
"C1orf43"
"C1orf52"
"C1orf86"
"C1orf9"
"C1orf96"
"C1QBP"
"C20orf108"
"C20orf11"
"C20orf111"
"C20orf177"
"C20orf20"
"C20orf24"
"C20orf4"
"C20orf72"
"C20orf94"
"C21orf91"
"C22orf13"
"C22orf28"
"C22orf39"
"C22orf46"
"C2CD2L"
"C2CD3"
"C2orf15"
"C2orf27A"
"C2orf28"
"C2orf29"
"C2orf3"
"C2orf43"
"C2orf44"
"C2orf47"
"C2orf49"
"C2orf56"
"C2orf63"
"C2orf67"
"C2orf68"
"C2orf69"
"C2orf82"
"C2orf88"
"C3orf17"
"C3orf19"
"C3orf23"
"C3orf38"
"C3orf39"
"C3orf52"
"C3orf63"
"C3orf64"
"C4orf14"
"C4orf21"
"C4orf36"
"C5orf15"
"C5orf22"
"C5orf24"
"C5orf25"
"C5orf28"
"C5orf30"
"C5orf34"
"C5orf41"
"C5orf42"
"C5orf43"
"C5orf51"
"C5orf53"
"C6orf106"
"C6orf120"
"C6orf130"
"C6orf145"
"C6orf162"
"C6orf168"
"C6orf174"
"C6orf192"
"C6orf204"
"C6orf211"
"C6orf35"
"C6orf47"
"C6orf48"
"C6orf62"
"C6orf72"
"C7orf10"
"C7orf11"
"C7orf23"
"C7orf25"
"C7orf26"
"C7orf30"
"C7orf36"
"C7orf40"
"C7orf41"
"C7orf42"
"C7orf44"
"C7orf53"
"C7orf60"
"C7orf64"
"C8orf33"
"C8orf41"
"C8orf42"
"C8orf73"
"C8orf76"
"C8orf83"
"C9orf102"
"C9orf125"
"C9orf140"
"C9orf156"
"C9orf23"
"C9orf3"
"C9orf40"
"C9orf41"
"C9orf5"
"C9orf64"
"C9orf78"
"C9orf80"
"C9orf85"
"C9orf86"
"C9orf91"
"CA13"
"CAB39"
"CABIN1"
"CABLES1"
"CACHD1"
"CACNB4"
"CAD"
"CADM1"
"CADM2"
"CADPS2"
"CAGE1"
"CALCOCO2"
"CALD1"
"CALM1"
"CALM2"
"CALM3"
"CALR"
"CALU"
"CAMK1D"
"CAMK4"
"CAMLG"
"CAMSAP1"
"CAMSAP1L1"
"CAMTA1"
"CAND1"
"CAND2"
"CANT1"
"CANX"
"CAP1"
"CAPN2"
"CAPN7"
"CAPNS1"
"CAPRIN1"
"CAPRIN2"
"CAPZA1"
"CAPZA2"
"CAPZB"
"CARD8"
"CARKD"
"CARM1"
"CARS"
"CARS2"
"CASC3"
"CASC4"
"CASC5"
"CASK"
"CASKIN2"
"CASP10"
"CASP2"
"CASP3"
"CASP4"
"CASP6"
"CASP7"
"CASP8"
"CAST"
"CASZ1"
"CATSPERB"
"CAV1"
"CAV2"
"CBFA2T2"
"CBFA2T3"
"CBFB"
"CBL"
"CBLL1"
"CBX1"
"CBX2"
"CBX3"
"CBX4"
"CBX5"
"CBX6"
"CBX8"
"CC2D1A"
"CCAR1"
"CCDC106"
"CCDC109B"
"CCDC112"
"CCDC113"
"CCDC117"
"CCDC132"
"CCDC134"
"CCDC136"
"CCDC137"
"CCDC138"
"CCDC14"
"CCDC142"
"CCDC165"
"CCDC18"
"CCDC41"
"CCDC43"
"CCDC47"
"CCDC50"
"CCDC51"
"CCDC59"
"CCDC6"
"CCDC64B"
"CCDC75"
"CCDC82"
"CCDC85C"
"CCDC86"
"CCDC88A"
"CCDC88C"
"CCDC90A"
"CCDC90B"
"CCDC93"
"CCDC99"
"CCHCR1"
"CCNA2"
"CCNB1"
"CCNB1IP1"
"CCNB2"
"CCNC"
"CCND1"
"CCND2"
"CCNE1"
"CCNE2"
"CCNF"
"CCNG1"
"CCNG2"
"CCNH"
"CCNI"
"CCNJ"
"CCNL1"
"CCNT1"
"CCNT2"
"CCNY"
"CCNYL1"
"CCP110"
"CCR6"
"CCRN4L"
"CCT2"
"CCT3"
"CCT4"
"CCT5"
"CCT6A"
"CCT7"
"CCT8"
"CD101"
"CD164"
"CD276"
"CD2AP"
"CD2BP2"
"CD3EAP"
"CD46"
"CD47"
"CD59"
"CD81"
"CD97"
"CD99L2"
"CDADC1"
"CDC123"
"CDC14B"
"CDC16"
"CDC20"
"CDC23"
"CDC25A"
"CDC25B"
"CDC27"
"CDC37"
"CDC40"
"CDC42"
"CDC42BPA"
"CDC42BPB"
"CDC42EP1"
"CDC42EP3"
"CDC42EP4"
"CDC42SE1"
"CDC42SE2"
"CDC45"
"CDC5L"
"CDC6"
"CDC7"
"CDC73"
"CDCA2"
"CDCA3"
"CDCA4"
"CDCA5"
"CDCA7"
"CDCA7L"
"CDH18"
"CDH2"
"CDH23"
"CDIPT"
"CDK1"
"CDK12"
"CDK13"
"CDK14"
"CDK16"
"CDK17"
"CDK19"
"CDK2"
"CDK2AP1"
"CDK4"
"CDK5R1"
"CDK5RAP1"
"CDK5RAP2"
"CDK6"
"CDK8"
"CDK9"
"CDKAL1"
"CDKL2"
"CDKL5"
"CDKN1B"
"CDKN2A"
"CDKN2AIP"
"CDKN2B"
"CDKN2C"
"CDON"
"CDR2"
"CDS1"
"CDS2"
"CDT1"
"CDV3"
"CDYL"
"CDYL2"
"CEBPA"
"CEBPB"
"CEBPG"
"CEBPZ"
"CECR2"
"CECR5"
"CELF1"
"CELF2"
"CELSR1"
"CELSR2"
"CELSR3"
"CENPA"
"CENPB"
"CENPBD1"
"CENPC1"
"CENPE"
"CENPF"
"CENPJ"
"CENPL"
"CENPN"
"CENPO"
"CENPQ"
"CENPV"
"CEP104"
"CEP120"
"CEP152"
"CEP170"
"CEP192"
"CEP250"
"CEP290"
"CEP350"
"CEP55"
"CEP57"
"CEP57L1"
"CEP68"
"CEP72"
"CEP78"
"CEP85"
"CEP89"
"CEP97"
"CEPT1"
"CERK"
"CERS2"
"CERS6"
"CFL1"
"CFL2"
"CGGBP1"
"CHAF1A"
"CHAF1B"
"CHCHD3"
"CHCHD4"
"CHD1"
"CHD1L"
"CHD2"
"CHD3"
"CHD4"
"CHD6"
"CHD7"
"CHD8"
"CHD9"
"CHEK1"
"CHERP"
"CHFR"
"CHIC1"
"CHM"
"CHMP1A"
"CHMP2B"
"CHMP4B"
"CHMP7"
"CHORDC1"
"CHPF2"
"CHPT1"
"CHRDL1"
"CHRM3"
"CHRNA5"
"CHRNA7"
"CHST12"
"CHST14"
"CHST15"
"CHST3"
"CHSY1"
"CHSY3"
"CHTF8"
"CHTOP"
"CHUK"
"CIAO1"
"CIC"
"CIRBP"
"CIRH1A"
"CISD1"
"CIT"
"CITED2"
"CIZ1"
"CKAP2"
"CKAP2L"
"CKAP4"
"CKAP5"
"CKB"
"CKS2"
"CLASP1"
"CLASP2"
"CLCC1"
"CLCN3"
"CLCN5"
"CLDN12"
"CLDN14"
"CLDND1"
"CLIC4"
"CLINT1"
"CLIP1"
"CLK1"
"CLK2"
"CLK3"
"CLK4"
"CLMN"
"CLMP"
"CLN5"
"CLN8"
"CLNS1A"
"CLOCK"
"CLP1"
"CLPB"
"CLPTM1"
"CLPTM1L"
"CLPX"
"CLSPN"
"CLSTN1"
"CLTC"
"CLVS2"
"CMAS"
"CMBL"
"CMIP"
"CMPK1"
"CMTM1"
"CMTM3"
"CMTM4"
"CMTM6"
"CNBP"
"CNIH"
"CNIH4"
"CNKSR2"
"CNKSR3"
"CNN3"
"CNNM1"
"CNNM2"
"CNNM3"
"CNNM4"
"CNO"
"CNOT1"
"CNOT10"
"CNOT2"
"CNOT3"
"CNOT4"
"CNOT6"
"CNOT6L"
"CNOT7"
"CNOT8"
"CNP"
"CNST"
"CNTF"
"CNTLN"
"CNTN1"
"CNTN3"
"CNTNAP1"
"CNTRL"
"COASY"
"COBL"
"COBLL1"
"COBRA1"
"COCH"
"COG1"
"COG2"
"COG3"
"COG5"
"COG6"
"COG8"
"COIL"
"COL25A1"
"COL4A1"
"COL4A2"
"COL4A3BP"
"COL4A4"
"COLEC12"
"COMMD2"
"COMMD8"
"COPA"
"COPB1"
"COPB2"
"COPE"
"COPG2"
"COPS2"
"COPS3"
"COPS4"
"COPS5"
"COPS6"
"COPZ1"
"COQ10A"
"COQ10B"
"COQ2"
"COQ5"
"COQ7"
"CORO1C"
"COX10"
"COX11"
"COX15"
"COX18"
"COX4NB"
"COX5A"
"COX7B"
"COX8A"
"CPD"
"CPEB2"
"CPEB3"
"CPEB4"
"CPNE1"
"CPNE3"
"CPOX"
"CPSF1"
"CPSF2"
"CPSF3"
"CPSF6"
"CPSF7"
"CPT2"
"CRAMP1L"
"CREB1"
"CREB3L2"
"CREB3L4"
"CREB5"
"CREBBP"
"CREBL2"
"CREBZF"
"CREM"
