"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Threshold"
"Ngef",0.269365368034242,9.0738024223549,3.36890675966152,0.00619077345668517,0.0494456167307617,-2.49966043135491,"Non-Significant"
"Fscn1",0.32807937643658,8.01192000897668,3.34700961936821,0.00643664767704071,0.0504015861962427,-2.50105837251214,"Non-Significant"
"Serf2",-0.450610367729169,7.18188645396798,-3.32741478070906,0.00666511320461432,0.0509076447550678,-2.50144615984204,"Non-Significant"
"Prkcsh",0.413276822952471,6.98151549365245,3.29718099964318,0.00703396272568504,0.0521799229345832,-2.50644390377017,"Non-Significant"
"B3gat1",0.355900624397163,8.15674019445662,3.34119216982909,0.00650362975747011,0.0505032259854275,-2.5142787361034,"Non-Significant"
"Eid1",-0.496627880683624,8.51768759753088,-3.35011866281461,0.00640113921366999,0.0504015861962427,-2.52803940059185,"Non-Significant"
"Nipal3",0.267903369419148,8.62557024567512,3.34294520735008,0.00648337076340044,0.0505032259854275,-2.53279026715492,"Non-Significant"
"Chtf8",0.287898863447093,7.65735441364274,3.31889322915896,0.00676703445089309,0.050947050602828,-2.53408132506155,"Non-Significant"
"Ptpra",0.317086748636452,8.54825616848518,3.34019306545289,0.00651520479759054,0.0505032259854275,-2.53412373538629,"Non-Significant"
"Hist1h2ae",-0.476857934643555,6.89691232749974,-3.29018566663789,0.00712222835670215,0.0523992514814515,-2.53958767153291,"Non-Significant"
"Rusc1",0.373213559393992,6.74493439708375,3.25570061832791,0.00757412061222497,0.054205364284898,-2.55105377260048,"Non-Significant"
"Cul4a",-0.266213252753719,8.08462425257859,-3.3171752220346,0.0067877742268158,0.050947050602828,-2.56124513833113,"Non-Significant"
"Cul2",-0.283148865136708,6.86113725877835,-3.27035560169013,0.00737861980949822,0.0532613041774561,-2.56428044482819,"Non-Significant"
"Aktip",-0.377463146137361,8.12777675044421,-3.31685295914882,0.0067916717943277,0.050947050602828,-2.56559315219805,"Non-Significant"
"Gpr88",0.347141878636787,8.82773023227,3.32691646632711,0.00667102993502614,0.0509076447550678,-2.56939134735828,"Non-Significant"
"Grm3",-0.259053017434923,8.62199525516395,-3.32453950522528,0.0066993265451734,0.050947050602828,-2.57581197836006,"Non-Significant"
"Lrfn2",0.341420541246041,6.90758922187583,3.25595844374979,0.00757063602518692,0.054205364284898,-2.57651373820597,"Non-Significant"
"Pogk",-0.281626186123161,7.80597778878228,-3.29868895432627,0.00701508210408418,0.0521799229345832,-2.57787429105217,"Non-Significant"
"Kcnab2",0.241199461775789,9.37096717357822,3.32255861764675,0.00672300155999519,0.050947050602828,-2.58125941691657,"Non-Significant"
"Fabp5",-0.794467681809633,7.5013274934864,-3.28308239043599,0.00721301048497265,0.0527346371978255,-2.59519128230389,"Non-Significant"
"Slc6a15",-0.355993309788158,6.87648301192369,-3.24635461618207,0.00770154194739617,0.0542997665358924,-2.59799976649411,"Non-Significant"
"Rnps1",0.3469147099145,7.31264699925824,3.25449989244209,0.00759037027887855,0.054205364284898,-2.60409923309162,"Non-Significant"
"Slc1a1",0.277155394107153,7.91866038167959,3.2854923793647,0.00718207874664928,0.0526948133795254,-2.60545349907834,"Non-Significant"
"Rpl27a",-0.487201639143227,7.82854160150245,-3.2793868014659,0.00726070631827617,0.0527346371978255,-2.61111816508877,"Non-Significant"
"Ptpn5",0.358427972670619,8.36412892663536,3.29154821044842,0.00710494804245141,0.0523992514814515,-2.61164294371909,"Non-Significant"
"Vps26b",0.283017801938224,7.89113492380203,3.27895703426583,0.00726627375877431,0.0527346371978255,-2.61393509642315,"Non-Significant"
"Actr3",-0.353498289845971,9.01949564830408,-3.30592639311581,0.00692518039895365,0.0518034444368656,-2.61414587294868,"Non-Significant"
"Senp3",0.289296295006177,7.25507989909358,3.25033684279477,0.00764698473579043,0.0542997665358924,-2.61497354949437,"Non-Significant"
"Dgkg",0.512981051863897,7.33602154982883,3.25008480959492,0.00765042595815577,0.0542997665358924,-2.6182193409206,"Non-Significant"
"Btbd2",0.297381104279994,7.19080186711364,3.2406359919271,0.00778058110335519,0.0542997665358924,-2.62170815460286,"Non-Significant"
"Unc5d",-0.363556983671838,7.50831872954556,-3.26090893630708,0.00750404396639232,0.0540210476935447,-2.62813915295288,"Non-Significant"
"Psmd12",-0.498804586955239,7.0371304353385,-3.24837197445302,0.00767385449590744,0.0542997665358924,-2.6309934580734,"Non-Significant"
"Sema7a",-0.30159806224858,8.71600991761289,-3.29254619521916,0.00709231830309281,0.0523992514814515,-2.63531393200431,"Non-Significant"
"Trappc12",0.26250901633633,7.40410817552137,3.24256875322971,0.00775377588367636,0.0542997665358924,-2.63828595558216,"Non-Significant"
"Rps6ka2",0.436465691286161,7.5198855441389,3.24055338911989,0.00778172880775888,0.0542997665358924,-2.65502281470929,"Non-Significant"
"Ext1",-0.300458439888519,7.33956033842175,-3.24024065603315,0.00778607556003834,0.0542997665358924,-2.65699918882615,"Non-Significant"
"Kcnt2",-0.321753145462988,6.94425967277679,-3.2195250197108,0.00807957158666146,0.0554661601188727,-2.66058338451086,"Non-Significant"
"Pcdh7",-0.296070040638021,9.70145599778978,-3.27916165907036,0.00726362239484375,0.0527346371978255,-2.66156702398661,"Non-Significant"
"Ube2d2a",-0.258315260511569,7.28504375348908,-3.22996337059651,0.00793030351579356,0.0548768806596774,-2.66752361684043,"Non-Significant"
"Kif5b",-0.323851625906441,9.81034818930494,-3.27405829603817,0.00733004261103437,0.0530536597631082,-2.66953713284983,"Non-Significant"
"Plekha1",-0.333474275903987,7.34823496028643,-3.2302029357225,0.00792691082545212,0.0548768806596774,-2.67535753259985,"Non-Significant"
"Cops4",-0.439886958286329,7.68076194442303,-3.23379227872064,0.00787625523291604,0.054786003931816,-2.68701102946642,"Non-Significant"
"Rabl6",0.235487696180485,8.31029472626414,3.24528017032356,0.00771632972589782,0.0542997665358924,-2.69218861241133,"Non-Significant"
"Hist1h2ac",-0.449799995368435,6.900390350534,-3.19430472042924,0.00845210659479611,0.0573031429388961,-2.70625086647098,"Non-Significant"
"S1pr1",0.306585125715376,7.78221808292869,3.21670859461034,0.00812033310645413,0.0554661601188727,-2.71816518872559,"Non-Significant"
"Hist1h2ah",-0.451636404528104,6.88410993248708,-3.18059053971754,0.00866195139257399,0.0578471467065166,-2.72849735582401,"Non-Significant"
"Setd2",-0.424256817734784,7.86362823447598,-3.21173786712028,0.00819278362708364,0.0556859760236802,-2.73380026368272,"Non-Significant"
"Efhd2",0.338796557642912,8.34986564072223,3.2153732978967,0.00813973148869193,0.0554661601188727,-2.74221022317201,"Non-Significant"
"Fgfr2",0.298484350711415,6.79275527744979,3.15305159068434,0.00909942940574608,0.0595801270136626,-2.74278115892289,"Non-Significant"
"Fgfr1op2",-0.378825342080193,7.20684538463306,-3.18580079453196,0.00858161222327024,0.057510314010511,-2.74836108336593,"Non-Significant"
"Tom1l2",0.22938654378909,9.07326881786702,3.22144530063674,0.00805189897210975,0.0554661601188727,-2.75932884927853,"Non-Significant"
"Rc3h1",-0.44568367543535,7.58457365772556,-3.18899976245704,0.00853266083427198,0.0574132304376391,-2.76096864987499,"Non-Significant"
"Ash1l",-0.402142781382819,8.87730205861409,-3.22067796704713,0.00806294522875574,0.0554661601188727,-2.76363754011026,"Non-Significant"
"Rpl7a",-0.453967304888053,8.86519671876233,-3.21783802942179,0.00810396201331282,0.0554661601188727,-2.76851969261999,"Non-Significant"
"Hist1h2ag",-0.454614486400363,6.87149062424804,-3.14940418025752,0.00915902694304042,0.0598240833011274,-2.78089360091951,"Non-Significant"
"Cxxc5",0.333480293557581,7.04854496772364,3.13803575261078,0.00934733191478775,0.0604641421927575,-2.78795204187952,"Non-Significant"
"Syt4",0.237650909706321,8.41655611631575,3.1905129180218,0.00850960493112826,0.0574037673083364,-2.78957065613462,"Non-Significant"
"Akap11",-0.352859735027304,10.3927357181234,-3.19049884126381,0.00850981912673994,0.0574037673083364,-2.80702406592569,"Non-Significant"
"Camkv",0.346660838794708,10.5808402493162,3.18525194527001,0.00859003943398223,0.057510314010511,-2.80900999898521,"Non-Significant"
"Bpgm",-0.43610135750038,7.04801466652492,-3.14552519005811,0.00922284231133335,0.0599484750236668,-2.81056051282618,"Non-Significant"
"Cpe",0.251948995318672,11.3497319834582,3.16713879127171,0.008872914295565,0.0585966256966271,-2.81972401997121,"Non-Significant"
"Acot7",0.307330709978272,8.10600414073892,3.15596114458905,0.00905216997894775,0.059415958832407,-2.83734130638802,"Non-Significant"
"Skiv2l",0.27101561895475,7.30878128435194,3.1247044385893,0.00957314976888112,0.0606073169765098,-2.8375231002531,"Non-Significant"
"Tmub2",0.315691381916396,7.35132180603224,3.12274275409247,0.00960684139354606,0.0606269262704385,-2.84104851566511,"Non-Significant"
"Kif3c",0.291729935583712,9.61604667672923,3.17327780312538,0.00877599792011065,0.0583179216626708,-2.84274602433486,"Non-Significant"
"Snap47",0.257941315172856,9.51955803051088,3.17331618681183,0.00877539534599356,0.0583179216626708,-2.84339901018606,"Non-Significant"
"X2610507B11Rik",-0.312179716003445,10.5432533582075,-3.16646727948143,0.00888358104287924,0.0585966256966271,-2.84366022976405,"Non-Significant"
"Kat7",0.27485975986126,7.13906677878353,3.10943170721564,0.00983864701203055,0.0615605063042472,-2.85222811482432,"Non-Significant"
"Wbp1l",-0.245007026471293,7.16139647089324,-3.1218899886141,0.00962152489355353,0.0606269262704385,-2.85294473745533,"Non-Significant"
"Rpl19",-0.351682490106821,7.2869652067231,-3.12559092681917,0.00955796371555365,0.0606073169765098,-2.85456982972883,"Non-Significant"
"Rpl5",-0.474000462699131,9.57000731249047,-3.16991876405583,0.00882889326356822,0.0585241984154349,-2.85571153669724,"Non-Significant"
"Phlpp2",-0.368590355544625,7.50313115523112,-3.12782862197405,0.00951973903979903,0.0606073169765098,-2.86396487448956,"Non-Significant"
"Sirpa",0.29896676518875,9.83592134234064,3.160185742445,0.0089839927690434,0.0591133479987671,-2.86495309386148,"Non-Significant"
"Dph3",-0.452758169669016,6.91110259220363,-3.10381959813283,0.00993806681593122,0.0619401569027175,-2.86560825581995,"Non-Significant"
"Anxa6",0.259553770938039,7.87499408296041,3.13411204626576,0.00941322957362578,0.0605229638147815,-2.86888329974756,"Non-Significant"
"Hist1h2ao",-0.444514259296561,6.88260606588356,-3.09221499247111,0.0101468782216802,0.0626113822065888,-2.88187206949078,"Non-Significant"
"Crip2",0.38807280054356,6.786986092542,3.06742449683517,0.0106079260585579,0.0636951255264977,-2.88652728328855,"Non-Significant"
"Ube2i",0.290986944010278,7.73885594684187,3.11472036407404,0.00974587771848001,0.0611228583842845,-2.89350113820315,"Non-Significant"
"Fau",-0.465847238292065,7.93197809618876,-3.11985061906199,0.00965673229786633,0.0607059368396386,-2.8963793455671,"Non-Significant"
"Cenpb",-0.449315126780215,9.54647575314705,-3.14658284372765,0.00920539775838984,0.0599484750236668,-2.89690690159949,"Non-Significant"
"Slc17a7",0.248134645481422,10.8154622024211,3.13092753251621,0.00946705825253812,0.0606073169765098,-2.90074503275778,"Non-Significant"
"Uba1",0.226963960971629,9.68162973954117,3.14040129171385,0.0093078291242875,0.0603543980504647,-2.90112552307167,"Non-Significant"
"Snx5",-0.336222401544475,8.47814798696125,-3.13604433334079,0.00938071873391473,0.0605229638147815,-2.90335977738309,"Non-Significant"
"Nell2",0.232287948920545,10.6883547944003,3.12945124533441,0.00949211790876183,0.0606073169765098,-2.90517243443904,"Non-Significant"
"Hist1h2ap",-0.443354033021413,6.88181212577625,-3.07861459992627,0.0103972517173108,0.0632387751043085,-2.90548645211905,"Non-Significant"
"Rab3a",0.28418121332996,9.02634472332835,3.13346002951225,0.00942422550812692,0.0605229638147815,-2.91225260001993,"Non-Significant"
"Btbd10",-0.422055572177808,7.70006411531135,-3.10339771018429,0.00994558157885308,0.0619401569027175,-2.91536567300721,"Non-Significant"
"Agl",-0.347887669180281,6.92779026224261,-3.07211277891046,0.010519140905259,0.0635801505773938,-2.91925133093614,"Non-Significant"
"Fbxo25",0.292998859867093,7.41342351252399,3.08299076980338,0.0103160159262975,0.0629300470401472,-2.91945545012963,"Non-Significant"
"Fads2",0.285916533511885,6.90438071249481,3.05429315566153,0.0108606498334248,0.0650667119774311,-2.92211539113159,"Non-Significant"
"Gsg1l",0.240155101738711,7.8564546479881,3.1019644559199,0.00997115395718987,0.0619553371168317,-2.92289810801077,"Non-Significant"
"Kcnh5",-0.34198594854182,7.76872749801702,-3.0984985932635,0.0100332675281179,0.0621969686118048,-2.9271641168302,"Non-Significant"
"Cyld",-0.239396795092295,9.03113198488384,-3.12663114562029,0.00954017524760393,0.0606073169765098,-2.92917157872194,"Non-Significant"
"Lin7b",-0.606192794094419,6.74840346903435,-3.05002334384112,0.0109441278833583,0.0652747761060882,-2.93220015443061,"Non-Significant"
"Arhgef10l",-0.341761698870221,7.84522961627201,-3.09562076538175,0.0100851396939548,0.062374143418963,-2.9349679181793,"Non-Significant"
"Rfx3",-0.426982595749294,7.62992098267848,-3.07772450970344,0.0104138535552651,0.0632387751043085,-2.95575450148649,"Non-Significant"
"Gabarapl2",-0.352134294572961,7.02975689261848,-3.03321480631264,0.0112790829911218,0.066531683370538,-2.99449900379891,"Non-Significant"
"Rasal2",-0.295035134993473,8.56250011216434,-3.08515071007101,0.0102761570692937,0.0628300197067772,-2.99557468761883,"Non-Significant"
"Rps25",-0.493451357010509,8.09639063251402,-3.07138478652403,0.0105328780321358,0.0635801505773938,-2.99571160673671,"Non-Significant"
"Lamp1",0.253915197392828,9.28562713871588,3.08692259855603,0.0102435753705852,0.0628300197067772,-2.99582086869321,"Non-Significant"
"Rps3a1",-0.455861838692744,9.14365006460299,-3.08913474583168,0.0102030445679415,0.0628132260987297,-2.99653497439932,"Non-Significant"
"Hipk3",-0.247491101776202,9.41949315701256,-3.08565486625708,0.0102668759437814,0.0628300197067772,-3.00245411415115,"Non-Significant"
"Ptpro",0.520657436008257,6.63556076376353,2.98450548722574,0.0123092375017738,0.0707384936260737,-3.00796074115289,"Non-Significant"
"Surf4",0.306742444229346,6.92623127638202,3.00594222194291,0.0118446868659754,0.0695615601471098,-3.00994862767823,"Non-Significant"
"Gaa",0.438329690130743,8.87336382312454,3.06968432003982,0.0105650362236521,0.0635801505773938,-3.0183260171412,"Non-Significant"
"Abl2",-0.387264160282792,8.56378475590331,-3.07016495073989,0.0105559367923586,0.0635801505773938,-3.02406673852045,"Non-Significant"
"Prkar2a",0.269404012394497,7.29015415425159,3.01287950462747,0.0116981614393079,0.0688520358999262,-3.02955860782272,"Non-Significant"
"Sp3",-0.277039580116731,7.94304329182381,-3.04195998541462,0.0111035416973469,0.0659318950454435,-3.03551876669362,"Non-Significant"
"Dsel",-0.277742612379763,6.76650843342347,-2.99269290322685,0.0121296845778127,0.0703120253843133,-3.03586368240784,"Non-Significant"
"Blcap",0.24641977689981,6.95422668435353,2.99074811160036,0.012172094552275,0.0704036052073271,-3.03676204451781,"Non-Significant"
"Ank",0.297248098191391,8.26922175103943,3.04494295274793,0.0110442968989401,0.0657258379896924,-3.03862669730247,"Non-Significant"
"Rpl14",-0.502224810090358,8.05115427049067,-3.04001137920933,0.0111424159398471,0.0660163493073244,-3.04288901350101,"Non-Significant"
"Ubqln4",0.29415149728618,7.93055571404734,3.03424298050466,0.0112583002680551,0.066531683370538,-3.04504913277028,"Non-Significant"
"Arap2",-0.279920204646485,9.12037380360333,-3.05057114680168,0.0109333818358709,0.0652747761060882,-3.06357831451078,"Non-Significant"
"Olfm2",0.270471986669675,7.34700079866748,2.99267814392085,0.0121300058728726,0.0703120253843133,-3.06723151007226,"Non-Significant"
"Eif3h",-0.465776763636008,7.23591800830095,-2.98884253009861,0.0122137941425496,0.0704743740693985,-3.09298046945127,"Non-Significant"
"Lmo3",0.334366657450042,7.34641724035193,2.97096111869338,0.0126121572067956,0.071862461701699,-3.09858382327799,"Non-Significant"
"Ssbp2",-0.243557579521569,6.99737097229215,-2.96380805440205,0.0127751472629183,0.0721996935413756,-3.11132006690115,"Non-Significant"
"Dstn",-0.402120803085245,7.44912213764365,-2.97478921780759,0.01252579001993,0.0715225280882146,-3.12622210210275,"Non-Significant"
"Atg9a",0.299604685166042,6.69448831539419,2.92347655121659,0.0137345314432337,0.0756812247016046,-3.13031906051582,"Non-Significant"
"Adprh",0.312890526803116,6.61899482495608,2.91309057392881,0.0139930800930638,0.076320709754022,-3.13055745038548,"Non-Significant"
"Parp6",0.368045025160134,7.8252414180481,2.97797428753434,0.0124543836784413,0.0712686490398368,-3.13456300253967,"Non-Significant"
"Dgkz",0.243287325860891,10.1729859156989,3.0035323746735,0.0118960175203075,0.0697101420555439,-3.13596022080005,"Non-Significant"
"Shoc2",-0.256195690017631,7.35777893854041,-2.96090109677535,0.0128419885629286,0.0721996935413756,-3.14444793909179,"Non-Significant"
"Aldoc",0.248943603085221,10.4784909838697,2.99411127615422,0.0120988479533622,0.0703120253843133,-3.14768187469427,"Non-Significant"
"Lrp11",0.224793981657974,8.62858362595925,2.99328864469591,0.0121167230370044,0.0703120253843133,-3.14788748336741,"Non-Significant"
"Kat6b",-0.434262428598034,7.5614376716287,-2.96312746245098,0.0127907650940194,0.0721996935413756,-3.15260407992407,"Non-Significant"
"Dlg1",-0.220252656006171,8.98384631212304,-2.9959151682718,0.0120597437215692,0.0703120253843133,-3.15868396625384,"Non-Significant"
"Cdk5r2",0.279017337438471,7.66772316807654,2.94902062111862,0.0131188339037112,0.0734079933458699,-3.1728466565327,"Non-Significant"
"Fam110b",0.298988453312242,7.12388736136145,2.92082339353157,0.0138001202268303,0.0757309876382202,-3.17335047667403,"Non-Significant"
"Wnk1",-0.43661454487926,9.45899322956367,-2.98778663958909,0.0122369618903175,0.0704743740693985,-3.17570716946404,"Non-Significant"
"Nov",0.328505004265637,7.59829826449454,2.93957981249083,0.0133430951552731,0.0741344581448575,-3.17671950414613,"Non-Significant"
"Tmf1",-0.280726355456761,7.55335129064281,-2.94310539699385,0.0132589001744707,0.0738198225929992,-3.18827369173458,"Non-Significant"
"Gpr26",-0.302389226739606,9.8073077522825,-2.97795945025507,0.0124547153661851,0.0712686490398368,-3.19015561124161,"Non-Significant"
"Wdr82",0.232548921727991,8.44822784572764,2.96342525783846,0.0127839290986657,0.0721996935413756,-3.19233747535849,"Non-Significant"
"Zfp131",-0.318284716639167,6.9696516268509,-2.91753892494193,0.0138817507924846,0.076023166916715,-3.19385876237672,"Non-Significant"
"Ubqln1",0.20988974495225,8.40015778177648,2.96072413721867,0.0128460688176826,0.0721996935413756,-3.19461738734183,"Non-Significant"
"Psmb1",-0.549428896984218,8.22978072426766,-2.96011755927604,0.0128600649063615,0.0721996935413756,-3.19860405714719,"Non-Significant"
"Map6",0.277869379674305,7.94358014760453,2.94658496304188,0.0131763269530183,0.073512924125381,-3.20014154284692,"Non-Significant"
"Tmed2",-0.288510471572156,7.69005902525448,-2.93408476201252,0.0134753941957968,0.0747145044644797,-3.20933435086153,"Non-Significant"
"Setx",-0.338488764804824,9.2514278441053,-2.96252830486917,0.012804530090454,0.0721996935413756,-3.21902144411959,"Non-Significant"
"Cnih2",0.336614617761265,7.37973476871575,2.90258573064694,0.0142595497923207,0.0769900692416023,-3.22461579066686,"Non-Significant"
"Pi4kb",0.293473258831094,7.38579430570268,2.90338769212756,0.0142390289291476,0.0769900692416023,-3.23474811147629,"Non-Significant"
"Myo1b",-0.327737341731138,7.02292383542343,-2.89075951685205,0.0145656243738609,0.0778577686091808,-3.23808549327301,"Non-Significant"
"Pou3f3",-0.225108073370725,8.650378451312,-2.94854216392404,0.0131301078464047,0.0734079933458699,-3.23869249543311,"Non-Significant"
"Tsc1",-0.23618056314281,8.17706917633668,-2.93285207997845,0.0135052525531,0.0747253436719048,-3.24258533591886,"Non-Significant"
"Fgfr1",0.408770511542821,6.7667909962112,2.85564693476453,0.0155136569923227,0.0809572363895591,-3.25129371248745,"Non-Significant"
"X2900011O08Rik",0.284083861033048,7.83751660327393,2.91120260561232,0.0140406005096478,0.0764242442374734,-3.25285160900958,"Non-Significant"
"Polr1d",-0.3694108774474,6.75255175619511,-2.86463715524269,0.0152652007732617,0.0803147498443907,-3.25409062534639,"Non-Significant"
"Arpc5l",-0.400502179335711,7.15347907942841,-2.89477316485417,0.0144610166016869,0.0774532049186348,-3.25529654725553,"Non-Significant"
"Slit2",-0.349365103554628,6.93307829938977,-2.87318493740333,0.0150326618052661,0.0794032905611494,-3.25936873728812,"Non-Significant"
"Pip4k2c",0.239760615326778,8.12092519876166,2.91552832958842,0.0139319597857229,0.0761424251146245,-3.26022405196552,"Non-Significant"
"Actr1a",0.246692863392576,8.41302654045485,2.9209641196634,0.013796633459343,0.0757309876382202,-3.26364688799672,"Non-Significant"
"Paip2b",-0.311576026424738,7.24692115440401,-2.88857119215949,0.0146229774543804,0.0779946144015697,-3.26585680227873,"Non-Significant"
"Slc24a3",0.237867448413268,7.96673771913713,2.90477586970562,0.0142035776604799,0.0769900692416023,-3.27267422071924,"Non-Significant"
"Ctsf",0.263852900963719,6.93808060899574,2.85367474067419,0.0155686993056844,0.0809572363895591,-3.27357549589886,"Non-Significant"
"Ubr3",-0.406578763918732,9.16285577959678,-2.92853140158503,0.0136104341154535,0.0751520465179063,-3.27819836422445,"Non-Significant"
"Tlk1",-0.335691456102655,7.58264310394003,-2.88563862718657,0.0147001906503864,0.0781093463526485,-3.28829411467122,"Non-Significant"
"Mras",0.241158393251208,8.45500345496339,2.90761801956959,0.0141312704412732,0.0767617489690258,-3.29016567118609,"Non-Significant"
"Prkcg",0.335541772072551,8.01449021115877,2.88352650600495,0.0147560545405555,0.078250918929916,-3.3103849620009,"Non-Significant"
"Apc",-0.547052068741275,10.5994198076455,-2.89643594883089,0.0144179000909161,0.077427755394904,-3.31593106552708,"Non-Significant"
"Kctd12",0.2967928494859,7.08518784367788,2.83436175855437,0.0161181237964255,0.0823943876178648,-3.31872516360542,"Non-Significant"
"Dnajb5",0.309297152420598,7.24002838682899,2.841974460693,0.0158992795776077,0.0819616885420531,-3.32641493569414,"Non-Significant"
"Aftph",-0.231876431367056,9.00365361596592,-2.89995431840133,0.0143270915403151,0.0771990968711547,-3.3268756822232,"Non-Significant"
"Cdk5r1",0.208032683634228,9.78110224272109,2.89607099266925,0.0144273524802304,0.077427755394904,-3.32954529363719,"Non-Significant"
"Ranbp3",0.226025789727793,7.49403676539949,2.85146749897473,0.0156305330137946,0.0811212546723683,-3.33059977040909,"Non-Significant"
"Mark2",0.347076412018692,7.22323853183325,2.83554159220681,0.0160840109667923,0.0823943876178648,-3.33111740969767,"Non-Significant"
"P4ha1",0.36995585194075,7.15609011287505,2.83192657587312,0.0161887613528695,0.0823943876178648,-3.34141251640541,"Non-Significant"
"Setd5",-0.354129665461242,8.46836024620399,-2.88177673513127,0.0148024954148047,0.0783420607131365,-3.34711752169236,"Non-Significant"
"Oaz1",-0.438941689197019,9.35595219605995,-2.887563112407,0.0146494738775166,0.0779946144015697,-3.35131120770103,"Non-Significant"
"Ntn3",-0.257529586080269,8.18715549940766,-2.86854532486697,0.0151584376231226,0.0799100314069337,-3.35313868354592,"Non-Significant"
"Sptbn1",-0.324099458735665,11.6705301247602,-2.85471227874233,0.0155397181922429,0.0809572363895591,-3.35325350551539,"Non-Significant"
"Cacng8",0.354437524804354,6.9717340832869,2.80506490043423,0.016988731565091,0.0848802670360329,-3.35849011593078,"Non-Significant"
"Casc4",-0.266387004789796,7.29700881473754,-2.83293926164695,0.0161593488403694,0.0823943876178648,-3.36104074077279,"Non-Significant"
"Grk6",0.227436154235619,7.4346008830718,2.83104943851386,0.0162142801622908,0.0823943876178648,-3.36321112985252,"Non-Significant"
"Creg2",-0.25784297248744,7.83774672705571,-2.84220968498529,0.0158925649824208,0.0819616885420531,-3.37420237731323,"Non-Significant"
"Necab2",0.437086601083681,6.59895421571347,2.76693562686875,0.018192341288556,0.0882909518937946,-3.37527344350258,"Non-Significant"
"Lrrc10b",-0.45795962692093,8.33279761224908,-2.8596517950229,0.0154024822613305,0.0805622021403187,-3.38143007406131,"Non-Significant"
"Arhgap12",-0.316202766974111,7.00341235508845,-2.80719916350322,0.0169237545513438,0.0847136723149511,-3.38774041580798,"Non-Significant"
"Lrrc4",-0.249708059748334,8.60137866280737,-2.86086483300436,0.0153689657497903,0.0805622021403187,-3.38883866913759,"Non-Significant"
"Snap91",0.296195009880117,9.17060339815079,2.86028602010924,0.0153849493776422,0.0805622021403187,-3.39283242969163,"Non-Significant"
"Dpf1",0.353868295278732,6.92801617163817,2.7835615876206,0.0176574198601888,0.0869284537396126,-3.393612717037,"Non-Significant"
"Adcy3",0.282624933234863,7.85323988640309,2.82860828542213,0.0162855128413172,0.0825996276307716,-3.40345597564927,"Non-Significant"
"Gfap",0.351801237193609,8.49377506741407,2.8414279485176,0.0159148909790394,0.0819616885420531,-3.40422118262235,"Non-Significant"
"Irs2",0.468752480290758,7.65633703781526,2.82086120685182,0.0165136462066439,0.0829710028919182,-3.40650443014281,"Non-Significant"
"Gid4",-0.228231275275884,7.84831546842173,-2.82296636463473,0.0164513406528225,0.0829692848743099,-3.41125072423066,"Non-Significant"
"Entpd6",0.274497800919102,6.89599182433029,2.77178118994665,0.0180347976339343,0.0880451548917296,-3.41483419611498,"Non-Significant"
"Ccdc149",-0.256234794009979,7.29545286602209,-2.80350522900141,0.017036372467904,0.0849597867207576,-3.4151930037452,"Non-Significant"
"Ldb1",0.265428142877117,6.77466983052247,2.75996814834484,0.0184212762150232,0.0888868066735713,-3.41707602169153,"Non-Significant"
"Fam19a2",0.29655541847952,8.10301316183416,2.82168066531678,0.0164893650787358,0.0829710028919182,-3.41867704042897,"Non-Significant"
"Cap2",0.300932821698382,8.44755573129895,2.83396885767098,0.0161294998597078,0.0823943876178648,-3.41890351219236,"Non-Significant"
"Jun",0.339653742812708,6.74093366497382,2.7541311043775,0.0186152706007678,0.0895003494952536,-3.4252983727125,"Non-Significant"
"Myo9a",-0.316236660662762,9.10560116827455,-2.84204342356443,0.015897310704476,0.0819616885420531,-3.42898431042466,"Non-Significant"
"Grk2",0.226640975203852,9.03749659197374,2.83587928561604,0.0160742604229054,0.0823943876178648,-3.4356143731692,"Non-Significant"
"Zdhhc5",0.255903049752064,6.87462086245888,2.75883361896319,0.0184588243682036,0.0889077907518872,-3.4382020599439,"Non-Significant"
"Tns3",-0.404983122974646,6.89477143964102,-2.7677191551935,0.0181667740034493,0.0882909518937946,-3.44515846236437,"Non-Significant"
"Atp2b4",0.342125005279767,9.69510904821623,2.82556236405287,0.0163748306228673,0.082750219855102,-3.45143474904883,"Non-Significant"
"Cyb5r4",-0.303658325880585,7.35024475497878,-2.78494216218475,0.0176137116532809,0.0869284537396126,-3.4568569301605,"Non-Significant"
"Ppp1r16b",-0.288288243316872,9.16499621878206,-2.82548845653074,0.0163770039295011,0.082750219855102,-3.45786376044456,"Non-Significant"
"Gpr37l1",0.280281668308142,8.10797321304499,2.79881924672663,0.0171803102557889,0.0855183473327188,-3.4610230500058,"Non-Significant"
"Rgs14",0.388441342980625,7.33893775233748,2.76074843842871,0.0183954959674488,0.0888868066735713,-3.4644074384306,"Non-Significant"
"Rnf41",0.233520534465534,7.62519356762965,2.78138617094671,0.0177265114914136,0.0869443182674094,-3.46745484788001,"Non-Significant"
"Abhd8",0.293370335367142,9.32405384485192,2.81536033401313,0.0166775665686691,0.0836376840278946,-3.47074234271559,"Non-Significant"
"Nme1",-0.430640036670934,7.17648651910857,-2.76513906320516,0.0182511000524482,0.0883841698742427,-3.47653888872059,"Non-Significant"
"Arxes2",0.349264544787547,6.8088339670834,2.7254967597196,0.0195967259094842,0.0925656097154502,-3.47674814983388,"Non-Significant"
