"order","coverage"
172,11.6666666666667
173,11.7717003567182
174,11.7857142857143
175,11.7857142857143
176,12.0996441281139
177,12.2473246135553
178,12.2619047619048
179,12.2619047619048
180,12.3662306777646
181,12.3809523809524
182,12.3809523809524
183,12.4851367419738
184,12.5
185,12.5
186,12.5
187,12.6040428061831
188,12.7229488703924
189,13.0486358244365
190,13.1985731272295
191,13.3174791914388
192,13.436385255648
193,13.452380952381
194,13.452380952381
195,13.452380952381
196,13.452380952381
197,13.452380952381
198,13.452380952381
199,13.452380952381
200,13.452380952381
201,13.7603795966785
202,13.9120095124851
203,13.9285714285714
204,13.9285714285714
205,14.0309155766944
206,14.047619047619
207,14.047619047619
208,14.047619047619
209,14.1498216409037
210,14.268727705113
211,14.2857142857143
212,14.2857142857143
213,14.2857142857143
214,14.2857142857143
215,14.2857142857143
216,14.2857142857143
217,14.3876337693222
218,14.4047619047619
219,14.4047619047619
220,14.4047619047619
221,14.4047619047619
222,14.4047619047619
223,14.5065398335315
224,14.5238095238095
225,14.5238095238095
226,14.8279952550415
227,14.9821640903686
228,15.1010701545779
229,15.1190476190476
230,15.2199762187872
231,15.3388822829964
232,15.4577883472057
233,15.4761904761905
234,15.4761904761905
235,15.4761904761905
236,15.4761904761905
237,15.4761904761905
238,15.4761904761905
239,15.576694411415
240,15.5952380952381
241,15.5952380952381
242,15.5952380952381
243,15.5952380952381
244,15.5952380952381
245,15.6956004756243
246,15.8145065398335
247,15.9334126040428
248,15.952380952381
249,16.0523186682521
250,16.0714285714286
251,16.0714285714286
252,16.0714285714286
253,16.1712247324614
254,16.2901307966706
255,16.3095238095238
256,16.3095238095238
257,16.3095238095238
258,16.4090368608799
259,16.5279429250892
260,16.547619047619
261,16.6468489892985
262,16.6666666666667
263,16.6666666666667
264,16.7657550535077
265,16.7857142857143
266,16.7857142857143
267,16.7857142857143
268,16.7857142857143
269,16.884661117717
270,17.0035671819263
271,17.1224732461356
272,17.1428571428571
273,17.1428571428571
274,17.2413793103448
275,17.2619047619048
276,17.2619047619048
277,17.2619047619048
278,17.3602853745541
279,17.3809523809524
280,17.6749703440095
281,18.1279620853081
282,18.5053380782918
283,18.5714285714286
284,18.5714285714286
285,18.957345971564
286,19.1438763376932
287,19.1666666666667
288,19.2627824019025
289,19.2857142857143
290,19.2857142857143
291,19.2857142857143
292,19.2857142857143
293,19.2857142857143
294,19.2857142857143
295,19.2857142857143
296,19.2857142857143
297,19.2857142857143
298,19.2857142857143
299,19.2857142857143
300,19.3816884661118
301,19.4047619047619
302,19.4047619047619
303,19.4047619047619
304,19.7867298578199
305,19.8809523809524
306,19.9762187871581
307,20
308,20.0951248513674
309,20.1190476190476
310,20.1190476190476
311,20.1190476190476
312,20.2140309155767
313,20.2380952380952
314,20.2380952380952
315,20.2380952380952
316,20.2380952380952
317,20.2380952380952
318,20.2380952380952
319,20.332936979786
320,20.4518430439952
321,20.5707491082045
322,20.5952380952381
323,20.5952380952381
324,20.5952380952381
325,20.5952380952381
326,20.6896551724138
327,20.7142857142857
328,20.7142857142857
329,20.7142857142857
330,20.7142857142857
331,20.7142857142857
332,20.7142857142857
333,20.9964412811388
334,21.1652794292509
335,21.1904761904762
336,21.1904761904762
337,21.1904761904762
338,21.1904761904762
339,21.2841854934602
340,21.4030915576694
341,21.4285714285714
342,21.4285714285714
343,21.5219976218787
344,21.547619047619
345,21.547619047619
346,21.547619047619
347,21.547619047619
348,21.640903686088
349,21.6666666666667
350,21.6666666666667
351,21.7598097502973
352,21.7857142857143
353,21.8787158145065
354,21.9047619047619
355,21.9047619047619
356,21.9047619047619
357,21.9047619047619
358,21.9976218787158
359,22.0238095238095
360,22.0238095238095
361,22.1165279429251
362,22.2354340071344
363,22.2619047619048
364,22.2619047619048
365,22.2619047619048
366,22.2619047619048
367,22.2619047619048
368,22.2619047619048
369,22.3543400713436
370,22.3809523809524
371,22.3809523809524
372,22.3809523809524
373,22.3809523809524
374,22.3809523809524
375,22.3809523809524
376,22.3809523809524
377,22.3809523809524
378,22.4732461355529
379,22.5
380,22.5
381,22.5921521997622
382,22.6190476190476
383,22.6190476190476
384,22.7110582639715
385,22.7380952380952
386,22.7380952380952
387,22.7380952380952
388,22.7380952380952
389,22.8299643281807
390,22.8571428571429
391,22.8571428571429
392,22.8571428571429
393,22.94887039239
394,22.9761904761905
395,23.0677764565993
396,23.0952380952381
397,23.3689205219454
398,23.5434007134364
399,23.5714285714286
400,23.6623067776457
401,23.6904761904762
402,23.6904761904762
403,23.7812128418549
404,23.8095238095238
405,23.8095238095238
406,23.8095238095238
407,23.8095238095238
408,23.8095238095238
409,23.9001189060642
410,24.1992882562278
411,24.2857142857143
412,24.3757431629013
413,24.4946492271106
414,24.6135552913199
415,24.6428571428571
416,24.6428571428571
417,24.6428571428571
418,24.7324613555291
419,24.7619047619048
420,24.7619047619048
421,24.7619047619048
422,24.8513674197384
423,24.8809523809524
424,24.8809523809524
425,24.8809523809524
426,24.9702734839477
427,25.089179548157
428,25.1190476190476
429,25.1190476190476
430,25.1190476190476
431,25.1190476190476
432,25.2080856123662
433,25.3269916765755
434,25.3571428571429
435,25.3571428571429
436,25.3571428571429
437,25.3571428571429
438,25.6227758007117
439,25.7142857142857
440,25.7142857142857
441,25.7142857142857
442,25.7142857142857
443,25.7142857142857
444,25.8026159334126
445,25.8333333333333
446,25.8333333333333
447,25.8333333333333
448,25.8333333333333
449,25.8333333333333
450,25.8333333333333
451,25.8333333333333
452,25.8333333333333
453,25.8333333333333
454,25.8333333333333
455,25.9215219976219
456,25.952380952381
457,25.952380952381
458,26.0404280618312
459,26.0714285714286
460,26.0714285714286
461,26.0714285714286
462,26.0714285714286
463,26.3345195729537
464,26.5160523186683
465,26.8957345971564
466,27.1105826397146
467,27.1428571428571
468,27.1428571428571
469,27.1428571428571
470,27.1428571428571
471,27.1428571428571
472,27.1428571428571
473,27.1428571428571
474,27.1428571428571
475,27.1428571428571
476,27.1428571428571
477,27.1428571428571
478,27.1428571428571
479,27.1428571428571
480,27.1428571428571
481,27.2294887039239
482,27.2619047619048
483,27.5207591933571
484,27.705112960761
485,27.7380952380952
486,27.7380952380952
487,27.7380952380952
488,27.7380952380952
489,27.7380952380952
490,27.7380952380952
491,27.7380952380952
492,27.7380952380952
493,27.8240190249703
494,27.8571428571429
495,27.8571428571429
496,27.8571428571429
497,27.8571428571429
498,27.8571428571429
499,27.9429250891795
500,27.9761904761905
501,27.9761904761905
502,27.9761904761905
503,28.0618311533888
504,28.1807372175981
505,28.2142857142857
506,28.2996432818074
507,28.3333333333333
508,28.3333333333333
509,28.3333333333333
510,28.3333333333333
511,28.3333333333333
512,28.3333333333333
513,28.3333333333333
514,28.3333333333333
515,28.4185493460166
516,28.5374554102259
517,28.5714285714286
518,28.5714285714286
519,28.9099526066351
520,29.1319857312723
521,29.1666666666667
522,29.2508917954816
523,29.2857142857143
524,29.3697978596908
525,29.4887039239001
526,29.6076099881094
527,29.6428571428571
528,29.8932384341637
529,30
530,30.3317535545024
531,30.4761904761905
532,30.4761904761905
533,30.723606168446
534,30.8333333333333
535,30.8333333333333
536,30.8333333333333
537,30.9155766944114
538,30.952380952381
539,31.0344827586207
540,31.0714285714286
541,31.3981042654028
542,31.791221826809
543,31.9047619047619
544,31.9047619047619
545,31.9047619047619
546,31.9047619047619
547,31.9857312722949
548,32.0238095238095
549,32.1046373365042
550,32.1428571428571
551,32.1428571428571
552,32.2235434007134
553,32.3424494649227
554,32.3809523809524
555,32.3809523809524
556,32.3809523809524
557,32.461355529132
558,32.5
559,32.5
560,32.5802615933413
561,32.6190476190476
562,32.6190476190476
563,32.6991676575505
564,32.7380952380952
565,32.8180737217598
566,32.8571428571429
567,32.8571428571429
568,32.8571428571429
569,32.8571428571429
570,32.8571428571429
571,32.8571428571429
572,32.9369797859691
573,32.9761904761905
574,33.0558858501784
575,33.0952380952381
576,33.0952380952381
577,33.1747919143876
578,33.2142857142857
579,33.2142857142857
580,33.2142857142857
581,33.2142857142857
582,33.2142857142857
583,33.2142857142857
584,33.2142857142857
585,33.2142857142857
586,33.2142857142857
587,33.2142857142857
588,33.2142857142857
589,33.2142857142857
590,33.2142857142857
591,33.2142857142857
592,33.2142857142857
593,33.2936979785969
594,33.4126040428062
595,33.4523809523809
596,33.4523809523809
597,33.4523809523809
598,33.4523809523809
599,33.4523809523809
600,33.4523809523809
601,33.4523809523809
602,33.7677725118483
603,34.0071343638526
604,34.0476190476191
605,34.0476190476191
606,34.0476190476191
607,34.0476190476191
608,34.0476190476191
609,34.0476190476191
610,34.0476190476191
611,34.0476190476191
612,34.0476190476191
613,34.0476190476191
614,34.0476190476191
615,34.1260404280618
616,34.1666666666667
617,34.1666666666667
618,34.1666666666667
619,34.1666666666667
620,34.1666666666667
621,34.1666666666667
622,34.1666666666667
623,34.1666666666667
624,34.2449464922711
625,34.2857142857143
626,34.2857142857143
627,34.2857142857143
628,34.2857142857143
629,34.2857142857143
630,34.2857142857143
631,34.2857142857143
632,34.2857142857143
633,34.2857142857143
634,34.3638525564804
635,34.4827586206897
636,34.5238095238095
637,34.5238095238095
638,34.5238095238095
639,34.5238095238095
640,34.5238095238095
641,34.5238095238095
642,34.5238095238095
643,34.5238095238095
644,34.5238095238095
645,34.5238095238095
646,34.5238095238095
647,34.5238095238095
648,34.6016646848989
649,34.6428571428571
650,34.7205707491082
651,34.7619047619048
652,34.7619047619048
653,34.8394768133175
654,34.8809523809524
655,34.9583828775268
656,35
657,35
658,35
659,35
660,35
661,35
662,35.077288941736
663,35.1190476190476
664,35.1190476190476
665,35.1190476190476
666,35.1190476190476
667,35.1190476190476
668,35.1190476190476
669,35.1190476190476
670,35.1190476190476
671,35.1190476190476
672,35.1190476190476
673,35.1190476190476
674,35.1190476190476
675,35.1190476190476
676,35.1190476190476
677,35.1190476190476
678,35.1190476190476
679,35.1190476190476
680,35.1190476190476
681,35.1190476190476
682,35.1961950059453
683,35.2380952380952
684,35.2380952380952
685,35.2380952380952
686,35.2380952380952
687,35.4685646500593
688,35.6718192627824
689,35.7142857142857
690,35.7907253269917
691,35.8333333333333
692,35.909631391201
693,35.9523809523809
694,35.9523809523809
695,35.9523809523809
696,35.9523809523809
697,35.9523809523809
698,35.9523809523809
699,35.9523809523809
700,35.9523809523809
701,35.9523809523809
702,35.9523809523809
703,35.9523809523809
704,35.9523809523809
705,35.9523809523809
706,35.9523809523809
707,35.9523809523809
708,35.9523809523809
709,35.9523809523809
710,35.9523809523809
711,35.9523809523809
712,35.9523809523809
713,35.9523809523809
714,35.9523809523809
715,36.0285374554102
716,36.1474435196195
717,36.1904761904762
718,36.1904761904762
719,36.2663495838288
720,36.3095238095238
721,36.3095238095238
722,36.3095238095238
723,36.3095238095238
724,36.3095238095238
725,36.3095238095238
726,36.3095238095238
727,36.3852556480381
728,36.5041617122473
729,36.547619047619
730,36.547619047619
731,36.547619047619
732,36.547619047619
733,36.547619047619
734,36.547619047619
735,36.547619047619
736,36.547619047619
737,36.6230677764566
738,36.6666666666667
739,36.6666666666667
740,36.6666666666667
741,36.6666666666667
742,36.6666666666667
743,36.6666666666667
744,36.6666666666667
745,36.7419738406659
746,36.7857142857143
747,36.7857142857143
748,36.7857142857143
749,36.7857142857143
750,36.7857142857143
751,36.7857142857143
752,36.7857142857143
753,36.7857142857143
754,36.7857142857143
755,36.7857142857143
756,36.7857142857143
757,37.0106761565836
758,37.1428571428571
759,37.1428571428571
760,37.1428571428571
761,37.1428571428571
762,37.1428571428571
763,37.1428571428571
764,37.1428571428571
765,37.3665480427046
766,37.5
767,37.5
768,37.5743162901308
769,37.6190476190476
770,37.6190476190476
771,37.6190476190476
772,37.6190476190476
773,37.6190476190476
774,37.6190476190476
775,37.6190476190476
776,37.6190476190476
777,37.6190476190476
778,37.6190476190476
779,37.6190476190476
780,37.6190476190476
781,37.914691943128
782,38.0952380952381
783,38.0952380952381
784,38.0952380952381
785,38.0952380952381
786,38.0952380952381
787,38.1688466111772
788,38.2142857142857
789,38.2142857142857
790,38.2877526753864
791,38.3333333333333
792,38.3333333333333
793,38.4066587395957
794,38.452380952381
795,38.452380952381
796,38.525564803805
797,38.5714285714286
798,38.6444708680143
799,38.6904761904762
800,38.9086595492289
801,39.0476190476191
802,39.0476190476191
803,39.0476190476191
804,39.0476190476191
805,39.1200951248514
806,39.1666666666667
807,39.1666666666667
808,39.1666666666667
809,39.1666666666667
810,39.2390011890606
811,39.2857142857143
812,39.2857142857143
813,39.3579072532699
814,39.4047619047619
815,39.4768133174792
816,39.5238095238095
817,39.5238095238095
818,39.5957193816885
819,39.6428571428571
820,39.7146254458977
821,39.7619047619048
822,39.833531510107
823,39.8809523809524
824,39.8809523809524
825,39.8809523809524
826,39.8809523809524
827,39.8809523809524
828,39.8809523809524
829,39.9524375743163
830,40
831,40
832,40
833,40
834,40
835,40
836,40
837,40.0713436385256
838,40.1190476190476
839,40.1190476190476
840,40.1190476190476
841,40.4028436018957
842,40.5952380952381
843,40.5952380952381
844,40.5952380952381
845,40.5952380952381
846,40.5952380952381
847,40.5952380952381
848,40.6658739595719
849,40.7142857142857
850,40.7142857142857
851,40.7142857142857
852,40.7142857142857
853,40.7142857142857
854,40.7142857142857
855,40.7847800237812
856,40.8333333333333
857,40.8333333333333
858,40.9036860879905
859,40.9523809523809
860,40.9523809523809
861,40.9523809523809
862,41.1625148279953
863,41.3095238095238
864,41.3095238095238
865,41.3095238095238
866,41.3095238095238
867,41.5183867141163
868,41.6666666666667
869,41.6666666666667
870,41.6666666666667
871,41.6666666666667
872,41.9431279620853
873,42.1428571428571
874,42.1428571428571
875,42.1428571428571
876,42.1428571428571
877,42.1428571428571
878,42.2116527942925
879,42.2619047619048
880,42.2619047619048
881,42.2619047619048
882,42.2619047619048
883,42.2619047619048
884,42.2619047619048
885,42.2619047619048
886,42.2619047619048
887,42.2619047619048
888,42.2619047619048
889,42.3305588585018
890,42.3809523809524
891,42.3809523809524
892,42.3809523809524
893,42.3809523809524
894,42.654028436019
895,42.8571428571429
896,43.1279620853081
897,43.4007134363853
898,43.452380952381
899,43.452380952381
900,43.452380952381
901,43.452380952381
902,43.452380952381
903,43.452380952381
904,43.452380952381
905,43.452380952381
906,43.452380952381
907,43.452380952381
908,43.452380952381
909,43.452380952381
910,43.452380952381
911,43.452380952381
912,43.452380952381
913,43.452380952381
914,43.6536180308422
915,43.8763376932224
916,43.9285714285714
917,43.9285714285714
918,43.9285714285714
919,43.9285714285714
920,43.9285714285714
921,43.9285714285714
922,43.9285714285714
923,43.9285714285714
924,43.9285714285714
925,43.9952437574316
926,44.1141498216409
927,44.1666666666667
928,44.2330558858502
929,44.2857142857143
930,44.2857142857143
931,44.2857142857143
932,44.3519619500595
933,44.4047619047619
934,44.4047619047619
935,44.4047619047619
936,44.4708680142687
937,44.5238095238095
938,44.5238095238095
939,44.589774078478
940,44.6428571428571
941,44.7086801426873
942,44.7619047619048
943,44.7619047619048
944,44.7619047619048
945,44.7619047619048
946,44.8275862068966
947,44.8809523809524
948,44.8809523809524
949,44.8809523809524
950,44.8809523809524
951,44.8809523809524
952,44.8809523809524
953,44.8809523809524
954,45.0771055753262
955,45.2380952380952
956,45.2380952380952
957,45.2380952380952
958,45.2380952380952
959,45.2380952380952
960,45.2380952380952
961,45.2380952380952
962,45.2380952380952
963,45.2380952380952
964,45.2380952380952
965,45.2380952380952
966,45.2380952380952
967,45.2380952380952
968,45.2380952380952
969,45.2380952380952
970,45.2380952380952
971,45.2380952380952
972,45.2380952380952
973,45.2380952380952
974,45.2380952380952
975,45.2380952380952
976,45.2380952380952
977,45.2380952380952
978,45.4976303317536
979,45.7142857142857
980,45.7142857142857
981,45.7142857142857
982,45.9074733096085
983,46.0714285714286
984,46.0714285714286
985,46.2633451957295
986,46.4285714285714
987,46.4285714285714
988,46.4285714285714
989,46.4922711058264
990,46.5476190476191
991,46.8009478672986
992,47.0238095238095
993,47.0238095238095
994,47.0238095238095
995,47.0238095238095
996,47.0238095238095
997,47.0238095238095
998,47.0238095238095
999,47.0238095238095
1000,47.0238095238095
1001,47.0238095238095
1002,47.0238095238095
1003,47.0238095238095
1004,47.0238095238095
1005,47.0238095238095
1006,47.0238095238095
1007,47.0238095238095
1008,47.0238095238095
1009,47.0238095238095
1010,47.0238095238095
1011,47.0238095238095
1012,47.0868014268728
1013,47.205707491082
1014,47.2619047619048
1015,47.2619047619048
1016,47.2619047619048
1017,47.3246135552913
1018,47.3809523809524
1019,47.3809523809524
1020,47.3809523809524
1021,47.3809523809524
1022,47.4435196195006
1023,47.5624256837099
1024,47.6190476190476
1025,47.6190476190476
1026,47.6190476190476
1027,47.6190476190476
1028,47.6190476190476
1029,47.6190476190476
1030,47.6190476190476
1031,47.6813317479191
1032,47.7380952380952
1033,47.7380952380952
1034,47.7380952380952
1035,47.7380952380952
1036,47.9240806642942
1037,48.0952380952381
1038,48.0952380952381
1039,48.0952380952381
1040,48.0952380952381
1041,48.0952380952381
1042,48.0952380952381
1043,48.0952380952381
1044,48.0952380952381
1045,48.0952380952381
1046,48.0952380952381
1047,48.0952380952381
1048,48.0952380952381
1049,48.0952380952381
1050,48.0952380952381
1051,48.0952380952381
1052,48.0952380952381
1053,48.0952380952381
1054,48.0952380952381
1055,48.0952380952381
1056,48.0952380952381
1057,48.0952380952381
1058,48.0952380952381
1059,48.0952380952381
1060,48.0952380952381
1061,48.0952380952381
1062,48.0952380952381
1063,48.0952380952381
1064,48.0952380952381
1065,48.0952380952381
1066,48.0952380952381
1067,48.0952380952381
1068,48.1569560047562
1069,48.2142857142857
1070,48.2142857142857
1071,48.2142857142857
1072,48.2758620689655
1073,48.3947681331748
1074,48.4523809523809
1075,48.4523809523809
1076,48.4523809523809
1077,48.4523809523809
1078,48.4523809523809
1079,48.4523809523809
1080,48.4523809523809
1081,48.4523809523809
1082,48.4523809523809
1083,48.4523809523809
1084,48.4523809523809
1085,48.4523809523809
1086,48.4523809523809
1087,48.4523809523809
1088,48.4523809523809
1089,48.5136741973841
1090,48.5714285714286
1091,48.5714285714286
1092,48.5714285714286
1093,48.5714285714286
1094,48.5714285714286
1095,48.5714285714286
1096,48.5714285714286
1097,48.5714285714286
1098,48.6325802615933
1099,48.6904761904762
1100,48.6904761904762
1101,48.6904761904762
1102,48.6904761904762
1103,48.6904761904762
1104,48.6904761904762
1105,48.7514863258026
1106,48.8095238095238
1107,48.8095238095238
1108,48.8095238095238
1109,48.8703923900119
1110,48.9285714285714
1111,48.9892984542212
1112,49.047619047619
1113,49.047619047619
1114,49.047619047619
1115,49.047619047619
1116,49.047619047619
1117,49.047619047619
1118,49.047619047619
1119,49.047619047619
1120,49.047619047619
1121,49.047619047619
1122,49.047619047619
1123,49.047619047619
1124,49.047619047619
1125,49.047619047619
1126,49.047619047619
1127,49.047619047619
1128,49.047619047619
1129,49.047619047619
1130,49.2289442467378
1131,49.4047619047619
1132,49.4047619047619
1133,49.4649227110583
1134,49.5238095238095
1135,49.5238095238095
1136,49.5838287752675
1137,49.6428571428571
1138,49.6428571428571
1139,49.8815165876777
1140,50.1190476190476
1141,50.1190476190476
1142,50.1190476190476
1143,50.1190476190476
1144,50.1190476190476
1145,50.1190476190476
1146,50.1190476190476
1147,50.1783590963139
1148,50.2380952380952
1149,50.2380952380952
1150,50.2380952380952
1151,50.2380952380952
1152,50.2380952380952
1153,50.2380952380952
1154,50.2380952380952
1155,50.2380952380952
1156,50.2380952380952
1157,50.2380952380952
1158,50.2380952380952
1159,50.2972651605232
1160,50.3571428571429
1161,50.3571428571429
1162,50.3571428571429
1163,50.3571428571429
1164,50.3571428571429
1165,50.3571428571429
1166,50.3571428571429
1167,50.3571428571429
1168,50.4161712247325
1169,50.7109004739336
1170,50.9523809523809
1171,50.9523809523809
1172,50.9523809523809
1173,50.9523809523809
1174,50.9523809523809
1175,50.9523809523809
1176,50.9523809523809
1177,50.9523809523809
1178,51.1269276393832
1179,51.3674197384067
1180,51.4285714285714
1181,51.4285714285714
1182,51.6014234875445
1183,51.7857142857143
1184,51.7857142857143
1185,51.8430439952438
1186,51.9047619047619
1187,51.9047619047619
1188,51.9047619047619
1189,51.961950059453
1190,52.0238095238095
1191,52.0238095238095
1192,52.0238095238095
1193,52.0238095238095
1194,52.0238095238095
1195,52.0808561236623
1196,52.1428571428571
1197,52.1428571428571
1198,52.1428571428571
1199,52.1428571428571
1200,52.1428571428571
1201,52.1428571428571
1202,52.1428571428571
1203,52.1428571428571
1204,52.1428571428571
1205,52.1428571428571
1206,52.1428571428571
1207,52.1428571428571
1208,52.1428571428571
1209,52.1428571428571
1210,52.3696682464455
1211,52.6190476190476
1212,52.8436018957346
1213,53.0952380952381
1214,53.0952380952381
1215,53.0952380952381
1216,53.0952380952381
1217,53.0952380952381
1218,53.0952380952381
1219,53.0952380952381
1220,53.0952380952381
1221,53.0952380952381
1222,53.0952380952381
1223,53.2621589561091
1224,53.4523809523809
1225,53.6180308422301
1226,53.8644470868014
1227,53.9285714285714
1228,53.9285714285714
1229,53.9285714285714
1230,53.9833531510107
1231,54.047619047619
1232,54.10225921522
1233,54.1666666666667
1234,54.1666666666667
1235,54.1666666666667
1236,54.2211652794293
1237,54.2857142857143
1238,54.2857142857143
1239,54.2857142857143
1240,54.2857142857143
1241,54.2857142857143
1242,54.2857142857143
1243,54.2857142857143
1244,54.2857142857143
1245,54.2857142857143
1246,54.2857142857143
1247,54.3400713436385
1248,54.4047619047619
1249,54.4047619047619
1250,54.4047619047619
1251,54.4047619047619
1252,54.5670225385528
1253,54.7619047619048
1254,54.7619047619048
1255,54.7619047619048
1256,54.7619047619048
1257,54.7619047619048
1258,54.7619047619048
1259,54.7619047619048
1260,54.7619047619048
1261,54.7619047619048
1262,54.7619047619048
1263,54.7619047619048
1264,54.7619047619048
1265,54.7619047619048
1266,54.7619047619048
1267,54.7619047619048
1268,54.7619047619048
1269,54.7619047619048
1270,54.9228944246738
1271,55.1190476190476
1272,55.1190476190476
1273,55.1190476190476
1274,55.1190476190476
1275,55.1190476190476
1276,55.1190476190476
1277,55.1190476190476
1278,55.1190476190476
1279,55.1190476190476
1280,55.1190476190476
1281,55.1724137931034
1282,55.2913198573127
1283,55.3571428571429
1284,55.3571428571429
1285,55.3571428571429
1286,55.3571428571429
1287,55.3571428571429
1288,55.3571428571429
1289,55.410225921522
1290,55.6346381969158
1291,55.8333333333333
1292,55.8858501783591
1293,55.952380952381
1294,56.0047562425684
1295,56.1236623067776
1296,56.3981042654028
1297,56.6666666666667
1298,56.6666666666667
1299,56.6666666666667
1300,56.6666666666667
1301,56.6666666666667
1302,56.6666666666667
1303,56.6666666666667
1304,56.6666666666667
1305,56.718192627824
1306,56.7857142857143
1307,56.9395017793594
1308,57.1938168846611
1309,57.3127229488704
1310,57.3809523809524
1311,57.3809523809524
1312,57.3809523809524
1313,57.3809523809524
1314,57.3809523809524
1315,57.3809523809524
1316,57.3809523809524
1317,57.3809523809524
1318,57.4316290130797
1319,57.5
1320,57.5
1321,57.5
1322,57.5
1323,57.5
1324,57.7014218009479
1325,57.9761904761905
1326,57.9761904761905
1327,58.175355450237
1328,58.452380952381
1329,58.452380952381
1330,58.6002372479241
1331,59.0047393364929
1332,59.3341260404281
1333,59.4047619047619
1334,59.5492289442467
1335,59.7619047619048
1336,59.7619047619048
1337,59.9051008303677
1338,60.1190476190476
1339,60.1190476190476
1340,60.1190476190476
1341,60.1190476190476
1342,60.1190476190476
1343,60.1190476190476
1344,60.1190476190476
1345,60.1190476190476
1346,60.166468489893
1347,60.2380952380952
1348,60.2380952380952
1349,60.2380952380952
1350,60.2853745541023
1351,60.3571428571429
1352,60.3571428571429
1353,60.5450236966825
1354,60.8333333333333
1355,60.8333333333333
1356,60.8333333333333
1357,60.8333333333333
1358,60.8333333333333
1359,60.8333333333333
1360,60.8333333333333
1361,60.8333333333333
1362,60.8333333333333
1363,60.8333333333333
1364,60.8333333333333
1365,60.8333333333333
1366,60.8333333333333
1367,60.8333333333333
1368,60.8333333333333
1369,60.8333333333333
1370,60.8333333333333
1371,60.8333333333333
1372,60.8333333333333
1373,60.8333333333333
1374,60.8333333333333
1375,60.8333333333333
1376,60.8799048751486
1377,60.952380952381
1378,60.952380952381
1379,60.952380952381
1380,60.952380952381
1381,60.952380952381
1382,60.952380952381
1383,60.9988109393579
1384,61.0714285714286
1385,61.0714285714286
1386,61.0714285714286
