"","SAL_WT1","SAL_WT2","SAL_WT3","SAL_KO1","SAL_KO2","SAL_KO3","RO_WT1","RO_WT2","RO_WT3","RO_KO2","RO_RAP_WT1","RO_RAP_WT2","RO_RAP_WT3","RO_RAP_KO1","RO_RAP_KO2","RO_RAP_KO3"
"Eva1b",47.4121849225834,51.9304261262862,62.8759386206383,31.5851274253437,27.1097824205593,36.829211946612,50.1277404107736,56.5594797947336,62.132063507028,24.3499153716588,43.5063436358154,41.3400593176471,40.8739345145704,27.5291499331125,15.1254509068331,16.8618292120447
"Thrap3",2600.45527303648,2355.00361020317,2477.55381218631,2397.89130657711,2435.36212078024,2192.83118698341,2242.67151663852,2464.37733391339,2810.14447233215,2553.26255468537,2877.54633399703,2711.90789123765,2551.50340368073,1454.84558460076,1425.96492342351,1484.28470300762
"Map7d1",2866.37578847183,3571.65930801902,2705.47908968612,2743.39392494414,2616.09400358397,3711.78733375449,2582.66836464203,2554.26650715859,2514.57337022015,2841.98297980646,3859.19651011782,3028.84834600627,3244.28195477514,1587.35878088896,2192.1472469455,1738.54333823135
"Trappc3",1307.95788405996,834.183987933359,1006.6195942631,805.098452127638,777.147096056032,587.276622932462,1104.9897560114,1027.16055270079,1085.5359095585,956.603818172311,822.943936660564,1077.59754621333,919.317137302288,531.919168199123,378.136272670827,487.661850106242
"Col8a2",76.2717757450254,71.7134456029667,152.95781222136,31.5851274253437,90.3659414018642,43.7969006932683,56.666141333918,31.3097120292275,55.031256249082,20.8713560328504,59.4382441221703,56.222480672,56.1150626386475,34.9946821183633,33.3803054495627,24.4052791226963
"Adprhl2",1206.94931618142,660.25827503421,679.543798169206,654.907948247942,683.768956607439,593.248927572453,941.529732932791,839.302280525422,796.178013797202,647.012037018363,719.386583499257,893.496482052079,779.375869981216,377.009375355168,304.07371995461,407.346295175186
"Ago3",610.174205960203,938.869132664127,799.854488414466,649.106598312675,926.250899369108,1020.26870933182,854.351053957533,982.720961433496,979.023800689313,1478.38771899357,1072.95222121567,854.361225898039,912.389351791343,466.595761578178,622.751323543404,446.838474119186
"Ago1",1343.00167291579,1933.79015384551,1408.05827930256,1244.71185833344,1194.33652552797,1412.4500473579,1488.57594350254,1625.07505338797,1519.57275320046,1304.45975205315,1884.86638061645,1433.1220563451,1512.33557703911,848.737690310705,1140.14605801163,811.586463916575
"Ago4",379.297479380667,388.241757229854,324.657490762334,292.645874512368,305.738101742974,367.296735359455,392.304055388663,395.916358563135,390.544399187033,271.327628427055,498.178272900252,415.605396340079,453.769950966841,200.636177478616,231.054301783692,217.872582713526
"Clspn",61.8419803338044,81.6049553413069,81.0132286073609,68.3270103487026,69.2805550747625,82.6168808532107,183.075225848043,95.9491175089231,136.690539715462,38.2641527268924,121.327549857626,128.980985071059,119.157910788239,34.9946821183633,37.552843630758,50.5854876361342
"X5730409E04Rik",3555.91386919375,2373.96233720165,2832.44011959318,4557.92726580827,3116.11887934095,3374.35212159499,2824.58919879837,2294.69889452919,2362.79361508155,3822.93671335043,2874.48250698042,3092.23643696,3190.24522778978,2246.65859199893,2063.84169787374,2421.89115366685
"Psmb2",742.103764005653,616.570773689874,788.367538089542,429.299895209773,365.98206267755,279.702933972918,616.789153749954,626.194240584551,681.677496762822,424.384239334625,659.335573973765,751.837878790275,841.725939579713,312.152564495801,223.23079269395,297.744405296895
"Ncdn",17074.5707701634,19753.3449474654,15241.3693521759,13537.1277767274,9117.9234874481,14073.7358841391,13009.2383700829,12802.6422478222,13653.964756123,13392.4534544123,20463.3006439163,17881.5048576505,20093.3490959424,9562.88013354476,10452.729711167,9329.47261008529
"AU040320",1050.28296600244,1470.53778109991,1075.54129621265,925.637611893745,811.787373593413,1043.16254378512,919.735063188977,1065.54019970436,1058.90788234121,852.247038008059,1394.65405795938,1217.05134631153,1434.74437931653,633.637044223166,776.613668974982,686.01020952161
"Zmym4",1785.17183230249,2068.1498277913,1852.42188397727,1434.2226228855,1494.05023117749,1436.33926591787,1817.67545663414,1887.67263814923,1884.37672607744,1405.33797287859,2118.9427646852,1929.75396894777,1783.21199051702,940.190459580028,1035.83260348174,904.770256930506
"Sfpq",888.463117462323,1072.40451413172,1120.88452117946,1059.71325484214,1826.89811534102,1728.98219327743,863.068921855059,1174.61919645134,1113.93913859029,1384.46661684574,1367.07961480992,1247.36738981114,1156.94018032767,667.231939056794,882.491825322814,738.814358896171
"Zmym1",467.937651192453,381.647417404294,398.415803375006,334.544512933742,317.786893929889,284.679854506244,468.585399492014,452.475838357869,397.645206444979,570.483731564578,398.297512158873,411.746990803765,345.696496996113,168.9076656913,170.03093088371,206.779274021391
"Zmym6",551.424324643089,652.01535025226,597.321416896064,493.759338934964,795.220284336405,705.72733162562,632.045422570624,599.934482108424,650.611465009308,567.00517222577,699.778090592974,598.052858128628,655.368509335316,380.742141447793,387.524483578517,343.44883710849
"Tmem35b",20.6139934446015,23.0801893894605,25.3922059814116,14.1810776195421,40.6646736308389,20.903066239969,26.1536036925775,29.289730607987,17.7520181448652,31.3070340492756,20.8340237129257,20.9456300542745,23.5544707372101,15.864255893658,14.0823163615343,16.4180968643594
"Dlgap3",4231.02215450445,5602.71597429154,4549.43690500292,3467.91807241529,2766.70390592041,4689.25452649971,5322.25835143953,5502.42939145908,4891.56859981759,2963.73255666476,6682.81948862257,5494.92068450165,6199.67525374391,2144.00752445173,3248.84254133322,2413.46023906083
"Smim12",1184.27392339235,756.700494983028,897.795854342768,741.92819727695,712.384838051363,618.133530239083,1072.29775139568,993.830859250319,915.116535367799,880.075512718526,682.620659299976,859.322033016157,795.309776656387,474.994485286585,318.677603588794,420.658265605748
"Gja4",63.9033796782646,54.4033035608713,65.2942439522013,29.006749676336,42.1707726542033,28.8661390932905,32.6920046157219,38.3796470035692,45.2676462694061,48.6998307433176,30.0255047627458,50.1592719720784,64.4284052517805,34.061490595207,21.3842581786261,19.5242232981571
"CK137956",28.8595908224421,24.7287743458506,38.6928853050082,21.2716164293131,30.1219804672881,24.8846026666297,41.4098725132478,36.3596655823288,48.8180498983792,55.6569494209344,32.4765663760312,36.3792521995294,27.0183634926822,20.5302135094398,9.90977818033892,15.0868998213032
"Csmd2",1499.66802309476,2345.93639294302,2088.81123013755,2074.9494935139,2097.99593954661,2950.31849215562,2408.31100669152,2639.1057268507,2183.49823181841,1596.65873651306,2664.3039736412,2195.43275016251,2206.49968523571,1190.75238354751,1655.45452338925,1245.1129676052
"Zscan20",292.718706913341,287.678074890062,241.830533156301,193.378331175574,310.256398813067,271.739861119597,422.816593030004,332.28694379406,389.65679827979,441.777036028667,283.710381737782,267.332383587451,236.237485923195,143.711494566079,179.419141791399,146.875407083863
"Phc2",1386.29105914945,1608.19462495848,1343.36861168325,1138.35377618688,1057.28151440181,1261.1516631448,1237.93724144867,1265.51836040716,1331.40136086489,1019.21788627086,1493.30928789411,1439.18526504502,1471.46164252454,749.819388856132,908.570188955284,750.351399935991
"Zfp362",166.973346901272,159.088448291639,137.238827566201,162.437798187482,114.463525775695,164.238377599756,174.357357950517,161.598513699239,124.264127014056,139.142373552336,148.289227603765,133.941792189176,176.658530529076,104.517450593512,172.117199974308,102.94590466301
"Trim62",171.096145590192,253.057790805871,145.702896226671,146.967531693436,403.63453826166,224.956808106333,139.485886360414,166.64846725234,173.969777819678,83.4854241314017,190.570040432938,152.131418288941,177.35130908017,101.251280262465,168.987796338411,103.833369358381
"Azin2",2013.98715953756,1273.5318788113,1418.9406532946,1611.48609312978,1158.19014896723,1295.99010687808,1429.73033519424,1319.04786807004,1401.5218325371,1273.15271800388,1433.87104377194,1544.46461610729,1387.63543784211,831.473647132313,646.743418085277,842.203995906867
"Ak2",336.008093147004,286.853782411867,331.307830424133,205.62562548336,322.305190999982,232.919880959654,451.149663696963,359.556692980807,364.803972876979,326.98457784799,279.421023914532,338.988486404706,328.377033218752,167.041282644988,123.089876345262,149.981533517661
"Rnf19b",1220.34841192041,1340.2995695451,1044.70790323522,995.253811116952,995.531454443871,858.021099945394,1152.93802944779,1085.74001391676,1144.11756943656,1081.83195436941,1322.34774036746,1327.84270528282,1365.46652420709,623.838533230024,659.782599901513,608.800781024353
"Hpca",9890.59405471978,8395.41889041627,10731.8344851438,7771.8751299463,5202.06602670065,6268.92910377736,8183.89848880239,8039.52605653713,7520.64248707212,7823.2799529801,8196.35003482629,10009.2551619887,9928.90219428514,6143.19979693829,4241.90662845771,5356.73690125801
"Fndc5",1628.50548212352,1900.81845471771,1638.40186213394,1274.36320244703,1418.74528000927,1381.59314005128,1503.83221232321,1500.84619598168,1423.71185521819,1134.01034445154,1501.27523813729,1400.60120968188,1770.04919804623,973.318758652079,996.715058033036,851.52237520826
"S100pbp",721.489770561051,785.550731719853,839.151950052365,618.166065324583,691.299451724261,536.512033492537,852.171586983151,903.941686005118,914.228934460555,775.718732554274,794.143962704461,734.199453481412,753.050285039628,413.870440519844,340.06186176742,395.809254135366
"Yars",1534.71181195058,1671.6651457795,1704.90525875192,1432.28883957375,1283.19636790647,1363.67622613131,1499.47327837445,1596.7953134906,1569.27840400608,1394.90229486217,1811.33453221789,1925.89556341145,2252.91584815903,964.453439182094,1018.09931621166,1173.67205962785
"C77080",306.117802652332,388.241757229854,403.856990371023,299.091818884887,281.640517369143,356.347510186138,438.072861850674,553.474909419893,377.230385578384,393.077205285349,454.059163861115,321.350061095843,349.853168302679,170.307452976035,268.0855781418,193.911035938515
"Rbbp4",3439.44480623176,2949.31848698178,3238.11083896287,2901.31956207085,2459.45970515407,2461.58489578301,2504.2075535643,2648.19564324628,2694.75635439053,2271.49924824189,2929.63139327934,3081.21242114196,2837.62094528272,1614.4213350605,1286.18489435346,1530.87659951459
"Zbtb8os",163.881247884582,128.589626598423,190.441544860587,180.486442430535,283.146616392508,213.012198826351,217.946697438146,415.10618206492,235.214240419463,299.156103137523,177.089201559868,161.501831734275,121.929024992617,101.717876024043,152.819210886279,96.2899194477292
"Zbtb8a",117.499762634228,164.858495639004,187.418663196133,192.08914230107,140.06720917289,153.289152426439,161.280556104228,162.608504409859,154.442557860327,135.663814213528,185.055151803046,194.02267839749,193.285215755342,83.5206413224938,74.5841199888666,101.614707619954
"Zbtb8b",141.20585509552,117.049531903693,99.1505185940835,69.6161992232065,63.2561589813049,43.7969006932683,89.3581459496399,106.049024615126,114.50051703438,111.313898841869,106.008414774592,101.972146316863,104.609561215257,47.126171919396,51.6351599922923,56.7977405037297
"Bsdc1",1813.0007234527,1354.31254167442,1552.55202286345,1293.70103556459,1030.17173198125,1012.3056364785,1421.01246729671,1310.96794238508,1326.07575542143,1026.17500494848,1451.64124046826,1495.95894650792,1526.88392661209,818.875561569702,676.994319898943,812.473928611946
"Marcksl1",767.871255811405,883.64153662506,815.573473069626,651.040381624431,335.860082210262,442.945927466009,483.841668312684,456.51580120035,568.064580635685,560.048053548153,685.071720913262,751.837878790275,901.997673524927,568.313637602221,422.991058118677,440.62622125159
"Hdac1",364.867683969446,387.417464751659,409.29817736704,267.506691459543,356.945468537364,407.112099626063,409.739791183715,440.355949830426,421.610430940547,309.591781153948,352.952872313094,347.256498268235,286.810320153087,191.304262247053,176.289738155503,190.804909504717
"Lck",71.1182773838751,28.8502367368257,37.4837326392267,29.6513441135879,31.6280794906525,38.8199801599424,37.0509385644848,30.2997213186073,42.6048435476764,0,20.8340237129257,37.4816537813333,27.7111420437766,11.6648940394544,12.517614543586,9.76211164907854
"Eif3i",2822.05570256594,2036.82671361989,2337.29210295565,1676.59013129222,1259.09878353264,1481.1315507178,2464.97714802543,2381.55809564253,2506.58496205496,1450.5592442831,2324.83194020118,2795.13921066384,2595.14845239968,1040.04195255776,660.825734446811,987.304473599989
"Tmem234",1608.92218835114,1197.69697081736,1489.67608424282,996.542999991456,1113.00717826629,862.998020478719,1632.42076381171,1398.83713420904,1400.63423162986,1154.88170048439,1172.22021655373,1325.08670132831,1332.90593230565,668.631726341529,577.374970822905,650.955354054464
"Dcdc2b",19.5832937723714,25.5530668240456,37.4837326392267,16.1148609312978,48.1951687476609,26.8753708799601,26.1536036925775,36.3596655823288,29.2908299390275,38.2641527268924,24.5106161328537,38.5840553631373,29.7894776970598,17.7306389399708,20.8626909059767,17.7492939074155
"Iqcc",308.179201996792,239.044818676556,285.360029124435,252.681019402749,307.244200766338,310.559841279539,350.894182875415,337.336897347161,295.571102112005,337.420255864415,275.744431494604,305.916438950588,257.020842456028,174.04021906866,150.211374523032,166.399630382021
"Ccdc28b",565.85412005431,323.946943930642,386.324276717191,306.82695213191,775.640997032668,403.130563199402,496.918470158973,410.056228511819,441.137650899899,368.727289913691,359.693291749628,401.274175776628,396.962109777099,225.832348603838,141.344730887992,200.567021153795
"Txlna",1155.41433256991,1175.4410739061,1160.18198281735,1006.21191655023,1177.76943627096,1090.94098090505,1237.93724144867,1124.11966092033,1176.07120209732,1186.18873453367,1319.89667875417,1291.46345308329,1377.2437595757,673.297683957311,694.727607169023,688.672603607722
"Kpna6",2197.45170119452,2367.36799737609,2135.36360777014,2216.76026970932,1799.78833292046,2131.11737237017,2035.62215407229,2060.3810496653,2080.5365265782,2452.38433385992,2482.31264885476,2335.43775105161,2437.19494275015,1363.39281533144,1337.29848707311,1289.92993472142
"Tmem39b",83.4866734506359,87.375002688672,70.7354309482181,40.6094495468704,45.1829707009321,49.7692053332595,43.5893394876292,46.4595726885312,55.9188571563252,17.392796694042,78.4339716251319,66.1440949082353,73.4345264160079,41.0604270188797,34.9450072675109,38.6047142486288
"Khdrbs1",1001.84008140763,1402.94579788792,1200.08402078814,1115.79297088306,1022.64123686443,1034.20408682513,1148.57909549903,1111.99977239289,1229.32725653191,1311.41687073077,1283.74351995821,1148.15124744878,1160.40407308314,605.174702766897,704.637385349362,709.971756296621
